Wavelength	Mean	Std+	Std-	FWHM
2048	0.698695225	0.737630986	0.659759464	0.013
2049	0.6986281	0.737351738	0.659904462	0.013
2050	0.698050825	0.736755341	0.659346309	0.013
2051	0.69731425	0.736210012	0.658418488	0.013
2052	0.69672265	0.735671724	0.657773576	0.013
2053	0.6969428	0.735787443	0.658098157	0.013
2054	0.697357875	0.736299481	0.658416269	0.013
2055	0.69692985	0.736118113	0.657741587	0.013
2056	0.696272425	0.73562845	0.6569164	0.013
2057	0.6952921	0.734723917	0.655860283	0.013
2058	0.6943824	0.733895743	0.654869057	0.013
2059	0.693952875	0.733259344	0.654646406	0.013
2060	0.693644425	0.732721568	0.654567282	0.013
2061	0.694081125	0.733172444	0.654989806	0.013
2062	0.6946177	0.733681757	0.655553643	0.013
2063	0.694081425	0.733145226	0.655017624	0.013
2064	0.6927666	0.731858203	0.653674997	0.013
2065	0.69225755	0.731274636	0.653240464	0.013
2066	0.692873925	0.731867723	0.653880127	0.013
2067	0.693254475	0.732343139	0.654165811	0.013
2068	0.69302545	0.732499038	0.653551862	0.013
2069	0.692952725	0.732778228	0.653127222	0.013
2070	0.6934608	0.733144563	0.653777037	0.013
2071	0.693938025	0.733409695	0.654466355	0.013
2072	0.694125625	0.733388246	0.654863004	0.013
2073	0.6943308	0.733430158	0.655231442	0.013
2074	0.6934917	0.732675263	0.654308137	0.013
2075	0.692470275	0.731827474	0.653113076	0.013
2076	0.692116575	0.731483613	0.652749537	0.013
2077	0.691908475	0.731214268	0.652602682	0.013
2078	0.6919444	0.731149653	0.652739147	0.013
2079	0.692126125	0.731294403	0.652957847	0.013
2080	0.691790825	0.730945241	0.652636409	0.013
2081	0.691597975	0.730693754	0.652502196	0.013
2082	0.69150295	0.730577906	0.652427994	0.013
2083	0.691232525	0.730426839	0.652038211	0.013
2084	0.691069525	0.730455717	0.651683333	0.013
2085	0.691410375	0.731203689	0.651617061	0.013
2086	0.6916973	0.731920006	0.651474594	0.013
2087	0.69134615	0.731903893	0.650788407	0.013
2088	0.6907973	0.731633125	0.649961475	0.013
2089	0.690097425	0.730604335	0.649590515	0.013
2090	0.6893744	0.729538023	0.649210777	0.013
2091	0.688571525	0.728532785	0.648610265	0.013
2092	0.688027575	0.727846396	0.648208754	0.013
2093	0.687611275	0.727501752	0.647720798	0.013
2094	0.687648425	0.72752724	0.64776961	0.013
2095	0.6877392	0.727441691	0.648036709	0.013
2096	0.687493925	0.727020134	0.647967716	0.013
2097	0.68722815	0.726637138	0.647819162	0.013
2098	0.686706675	0.726111438	0.647301912	0.013
2099	0.6861552	0.725606936	0.646703464	0.013
2100	0.686000625	0.7257036	0.64629765	0.013
2101	0.68587705	0.725808478	0.645945622	0.013
2102	0.68514185	0.724998196	0.645285504	0.013
2103	0.6842405	0.723961806	0.644519194	0.013
2104	0.68354645	0.723295942	0.643796958	0.013
2105	0.683563625	0.723572354	0.643554896	0.013
2106	0.683585225	0.723784116	0.643386334	0.013
2107	0.683039325	0.723289461	0.642789189	0.013
2108	0.682379175	0.722716938	0.642041412	0.013
2109	0.682039675	0.722485454	0.641593896	0.013
2110	0.6818239	0.722347883	0.641299917	0.013
2111	0.681816525	0.722304256	0.641328794	0.013
2112	0.681791425	0.722249267	0.641333583	0.013
2113	0.6814309	0.721911029	0.640950771	0.013
2114	0.681007775	0.721517434	0.640498116	0.013
2115	0.681227	0.721577958	0.640876042	0.013
2116	0.681645925	0.721798383	0.641493467	0.013
2117	0.681520325	0.721715278	0.641325372	0.013
2118	0.6811842	0.721466708	0.640901692	0.013
2119	0.68065815	0.721025656	0.640290644	0.013
2120	0.680223225	0.720646173	0.639800277	0.013
2121	0.68012105	0.720550534	0.639691566	0.013
2122	0.6799844	0.720500768	0.639468032	0.013
2123	0.679837325	0.720543211	0.639131439	0.013
2124	0.67997465	0.72089566	0.63905364	0.013
2125	0.67991595	0.7209417	0.6388902	0.013
2126	0.679072275	0.7201043	0.63804025	0.013
2127	0.678249875	0.719334444	0.637165306	0.013
2128	0.677645825	0.718796639	0.636495011	0.013
2129	0.676918475	0.718111901	0.635725049	0.013
2130	0.675665575	0.716992448	0.634338702	0.013
2131	0.674422575	0.715939111	0.632906039	0.013
2132	0.6735341	0.715312734	0.631755466	0.013
2133	0.6726137	0.714621184	0.630606216	0.013
2134	0.671451425	0.713447104	0.629455746	0.013
2135	0.67032005	0.712106626	0.628533474	0.013
2136	0.668506675	0.710137749	0.626875601	0.013
2137	0.666393675	0.708116385	0.624670965	0.013
2138	0.664516675	0.706451842	0.622581508	0.013
2139	0.661800325	0.70402351	0.61957714	0.013
2140	0.6591778	0.701693351	0.616662249	0.013
2141	0.657048625	0.699872997	0.614224253	0.013
2142	0.6548615	0.697977507	0.611745493	0.013
2143	0.652128425	0.695541839	0.608715011	0.013
2144	0.649280175	0.693034273	0.605526077	0.013
2145	0.6465475	0.690561196	0.602533804	0.013
2146	0.643878825	0.688082693	0.599674957	0.013
2147	0.64066885	0.6851516	0.5961861	0.013
2148	0.637211025	0.682011036	0.592411014	0.013
2149	0.633755475	0.678869934	0.588641016	0.013
2150	0.630452625	0.675854493	0.585050757	0.013
2151	0.6269058	0.672478676	0.581332924	0.013
2152	0.6230783	0.668837921	0.577318679	0.013
2153	0.61959855	0.665699896	0.573497204	0.013
2154	0.6171113	0.663654909	0.570567691	0.013
2155	0.6145899	0.661481619	0.567698181	0.013
2156	0.611904575	0.659033474	0.564775676	0.013
2157	0.6090401	0.656375947	0.561704253	0.013
2158	0.606043775	0.653371688	0.558715862	0.013
2159	0.603177175	0.650498666	0.555855684	0.013
2160	0.600391775	0.647892463	0.552891087	0.013
2161	0.597529425	0.645274391	0.549784459	0.013
2162	0.595195325	0.643178145	0.547212505	0.013
2163	0.592952375	0.641057386	0.544847364	0.013
2164	0.590984625	0.638893046	0.543076204	0.013
2165	0.58956415	0.637435834	0.541692466	0.013
2166	0.588659875	0.636689522	0.540630228	0.013
2167	0.587796575	0.636021122	0.539572028	0.013
2168	0.58691645	0.635320206	0.538512694	0.013
2169	0.58575935	0.634269118	0.537249582	0.013
2170	0.5846864	0.633271517	0.536101283	0.013
2171	0.583775425	0.632519037	0.535031813	0.013
2172	0.582764675	0.631513743	0.534015607	0.013
2173	0.582120575	0.630560654	0.533680496	0.013
2174	0.58156245	0.629831452	0.533293448	0.013
2175	0.580625175	0.6290215	0.53222885	0.013
2176	0.579481025	0.627984481	0.530977569	0.013
2177	0.577998625	0.626439555	0.529557695	0.013
2178	0.57646425	0.624848888	0.528079612	0.013
2179	0.57501335	0.623531422	0.526495278	0.013
2180	0.573618275	0.622301237	0.524935313	0.013
2181	0.571840525	0.620590651	0.523090399	0.013
2182	0.569681725	0.618468297	0.520895153	0.013
2183	0.567772	0.616546715	0.518997285	0.013
2184	0.566151025	0.614898854	0.517403196	0.013
2185	0.56478295	0.613636812	0.515929088	0.013
2186	0.5634356	0.612732983	0.514138217	0.013
2187	0.561584825	0.611310011	0.511859639	0.013
2188	0.55905965	0.608852381	0.509266919	0.013
2189	0.556573125	0.606387155	0.506759095	0.013
2190	0.55419825	0.60403959	0.50435691	0.013
2191	0.55173125	0.601679853	0.501782647	0.013
2192	0.549462925	0.599515934	0.499409916	0.013
2193	0.547253925	0.597404839	0.497103011	0.013
2194	0.544764175	0.595115437	0.494412913	0.013
2195	0.542059575	0.592595522	0.491523628	0.013
2196	0.53874995	0.589228287	0.488271613	0.013
2197	0.5351584	0.585584649	0.484732151	0.013
2198	0.531348475	0.581694277	0.481002673	0.013
2199	0.5274584	0.577776781	0.477140019	0.013
2200	0.5233037	0.574000406	0.472606994	0.013
2201	0.519405825	0.570595206	0.468216444	0.013
2202	0.51571885	0.567235821	0.464201879	0.013
2203	0.51283045	0.564487765	0.461173135	0.013
2204	0.51064395	0.562412109	0.458875791	0.013
2205	0.5094123	0.561303223	0.457521377	0.013
2206	0.509200425	0.561193969	0.457206881	0.013
2207	0.51055145	0.562159007	0.458943893	0.013
2208	0.51232945	0.563554843	0.461104057	0.013
2209	0.5149448	0.565991714	0.463897886	0.013
2210	0.51796275	0.568730088	0.467195412	0.013
2211	0.52250025	0.572724288	0.472276212	0.013
2212	0.5275289	0.577226517	0.477831283	0.013
2213	0.53328265	0.58246336	0.48410194	0.013
2214	0.539082425	0.58774853	0.49041632	0.013
2215	0.544820875	0.593172174	0.496469576	0.013
2216	0.55054865	0.598670042	0.502427258	0.013
2217	0.556453325	0.604251542	0.508655108	0.013
2218	0.562137875	0.60960843	0.51466732	0.013
2219	0.5672749	0.614750788	0.519799012	0.013
2220	0.572209925	0.619887125	0.524532725	0.013
2221	0.57617505	0.623610969	0.528739131	0.013
2222	0.57952155	0.626298767	0.532744333	0.013
2223	0.582939525	0.629206464	0.536672586	0.013
2224	0.586098525	0.632267417	0.539929633	0.013
2225	0.588655025	0.634700263	0.542609787	0.013
2226	0.590062825	0.635937899	0.544187751	0.013
2227	0.5915029	0.637211598	0.545794202	0.013
2228	0.59242005	0.637476611	0.547363489	0.013
2229	0.59311125	0.637696554	0.548525946	0.013
2230	0.5941257	0.638862685	0.549388715	0.013
2231	0.595280075	0.64018436	0.55037579	0.013
2232	0.59640845	0.641329195	0.551487705	0.013
2233	0.59735605	0.642319914	0.552392186	0.013
2234	0.597453775	0.642561519	0.552346031	0.013
2235	0.59739145	0.64263276	0.55215014	0.013
2236	0.59777495	0.643093564	0.552456336	0.013
2237	0.59841255	0.643898014	0.552927086	0.013
2238	0.598803075	0.644360233	0.553245917	0.013
2239	0.59900535	0.64449367	0.55351703	0.013
2240	0.599132425	0.644647512	0.553617338	0.013
2241	0.599184325	0.644752576	0.553616074	0.013
2242	0.598760525	0.644031013	0.553490037	0.013
2243	0.5981632	0.643044306	0.553282094	0.013
2244	0.59847745	0.643302763	0.553652137	0.013
2245	0.59878085	0.643485016	0.554076684	0.013
2246	0.59877905	0.643380399	0.554177701	0.013
2247	0.59965155	0.644430821	0.554872279	0.013
2248	0.60029265	0.645220924	0.555364376	0.013
2249	0.6011313	0.646314143	0.555948457	0.013
2250	0.6021376	0.647525223	0.556749977	0.013
2251	0.6021878	0.647633353	0.556742247	0.013
2252	0.602100475	0.647572711	0.556628239	0.013
2253	0.602461725	0.648099927	0.556823523	0.013
2254	0.602884525	0.648799255	0.556969795	0.013
2255	0.603177275	0.649193178	0.557161372	0.013
2256	0.60345525	0.64941765	0.55749285	0.013
2257	0.603751125	0.649760949	0.557741301	0.013
2258	0.60417985	0.650362289	0.557997411	0.013
2259	0.60460685	0.651014295	0.558199405	0.013
2260	0.604708475	0.651154744	0.558262206	0.013
2261	0.6043819	0.650632838	0.558130962	0.013
2262	0.6037477	0.64991	0.5575854	0.013
2263	0.6028175	0.649070012	0.556564988	0.013
2264	0.602162725	0.648610982	0.555714468	0.013
2265	0.601651625	0.648225373	0.555077877	0.013
2266	0.601487025	0.648155378	0.554818672	0.013
2267	0.60116885	0.647974948	0.554362752	0.013
2268	0.600165	0.647260766	0.553069234	0.013
2269	0.5997968	0.647118825	0.552474775	0.013
2270	0.6002381	0.647463999	0.553012201	0.013
2271	0.600072425	0.647337185	0.552807665	0.013
2272	0.598818175	0.645977164	0.551659186	0.013
2273	0.59769265	0.644545248	0.550840052	0.013
2274	0.5967068	0.64320222	0.55021138	0.013
2275	0.595610925	0.641836446	0.549385404	0.013
2276	0.5948317	0.640937857	0.548725543	0.013
2277	0.59430995	0.640411973	0.548207927	0.013
2278	0.593981375	0.64034168	0.54762107	0.013
2279	0.593507575	0.640194216	0.546820934	0.013
2280	0.592143475	0.639270247	0.545016703	0.013
2281	0.5904278	0.637923163	0.542932437	0.013
2282	0.588907075	0.636434838	0.541379312	0.013
2283	0.58790705	0.635532472	0.540281628	0.013
2284	0.588848525	0.636682311	0.541014739	0.013
2285	0.589853875	0.637878388	0.541829362	0.013
2286	0.589676225	0.638198929	0.541153521	0.013
2287	0.589091675	0.638072697	0.540110653	0.013
2288	0.587672625	0.636506041	0.538839209	0.013
2289	0.58598565	0.634538657	0.537432643	0.013
2290	0.58445085	0.632737746	0.536163954	0.013
2291	0.583158025	0.631379092	0.534936958	0.013
2292	0.5823006	0.630479321	0.534121879	0.013
2293	0.58123825	0.629130318	0.533346182	0.013
2294	0.58015625	0.627962181	0.532350319	0.013
2295	0.57952355	0.627395532	0.531651568	0.013
2296	0.578661575	0.626553601	0.530769549	0.013
2297	0.577214775	0.625181434	0.529248116	0.013
2298	0.5756715	0.623597349	0.527745651	0.013
2299	0.5744349	0.622316247	0.526553553	0.013
2300	0.573371725	0.621302846	0.525440604	0.013
2301	0.573225275	0.621352161	0.525098389	0.013
2302	0.5735328	0.621914984	0.525150616	0.013
2303	0.57380505	0.622319096	0.525291004	0.013
2304	0.5736818	0.622245007	0.525118593	0.013
2305	0.572476	0.621207089	0.523744911	0.013
2306	0.57080895	0.619719896	0.521898004	0.013
2307	0.568483675	0.617237524	0.519729826	0.013
2308	0.566409875	0.615040054	0.517779696	0.013
2309	0.56559845	0.61408663	0.51711027	0.013
2310	0.565112525	0.613363018	0.516862032	0.013
2311	0.563922475	0.612195976	0.515648974	0.013
2312	0.562422925	0.610559611	0.514286239	0.013
2313	0.56132375	0.609145548	0.513501952	0.013
2314	0.560411875	0.607982714	0.512841036	0.013
2315	0.559475125	0.606834915	0.512115335	0.013
2316	0.5590858	0.606701219	0.511470381	0.013
2317	0.559301375	0.607405037	0.511197713	0.013
2318	0.5597205	0.608062707	0.511378293	0.013
2319	0.560232125	0.608686838	0.511777412	0.013
2320	0.560441225	0.608678938	0.512203512	0.013
2321	0.5597473	0.607539172	0.511955428	0.013
2322	0.557920075	0.605329532	0.510510618	0.013
2323	0.556538325	0.603786796	0.509289854	0.013
2324	0.556808	0.604059245	0.509556755	0.013
2325	0.5575211	0.604901054	0.510141146	0.013
2326	0.55789525	0.605703269	0.510087231	0.013
2327	0.55794105	0.606017719	0.509864381	0.013
2328	0.557116375	0.605184899	0.509047851	0.013
2329	0.556352775	0.604345887	0.508359663	0.013
2330	0.556804825	0.604434619	0.509175031	0.013
2331	0.557613775	0.604913281	0.510314269	0.013
2332	0.55840275	0.605662192	0.511143308	0.013
2333	0.55875945	0.606063017	0.511455883	0.013
2334	0.5579639	0.605421587	0.510506213	0.013
2335	0.5571871	0.604741355	0.509632845	0.013
2336	0.5564977	0.603799926	0.509195474	0.013
2337	0.55586765	0.603002597	0.508732703	0.013
2338	0.55553185	0.60252559	0.50853811	0.013
2339	0.55483245	0.601426555	0.508238345	0.013
2340	0.55340655	0.599855735	0.506957365	0.013
2341	0.552109575	0.59877002	0.50544913	0.013
2342	0.551185925	0.598158671	0.504213179	0.013
2343	0.550335975	0.59746885	0.5032031	0.013
2344	0.549393	0.596783936	0.502002064	0.013
2345	0.54881855	0.59664289	0.50099421	0.013
2346	0.54846455	0.596357608	0.500571492	0.013
2347	0.54721495	0.594716939	0.499712961	0.013
2348	0.546080175	0.593437556	0.498722794	0.013
2349	0.545364575	0.592844387	0.497884763	0.013
2350	0.54443555	0.592016255	0.496854845	0.013
2351	0.5443791	0.592209395	0.496548805	0.013
2352	0.544928325	0.593052302	0.496804348	0.013
2353	0.544146575	0.592483523	0.495809627	0.013
2354	0.5426625	0.591133546	0.494191454	0.013
2355	0.5409899	0.589326298	0.492653502	0.013
2356	0.539284075	0.587494723	0.491073427	0.013
2357	0.5389743	0.587104842	0.490843758	0.013
2358	0.538550575	0.586497039	0.490604111	0.013
2359	0.537570875	0.585678921	0.489462829	0.013
2360	0.53691845	0.585324429	0.488512471	0.013
2361	0.53654645	0.585075097	0.488017803	0.013
2362	0.536802625	0.585516116	0.488089134	0.013
2363	0.537797225	0.586877748	0.488716702	0.013
2364	0.538147525	0.587456684	0.488838366	0.013
2365	0.5371663	0.586153746	0.488178854	0.013
2366	0.5358633	0.584635161	0.487091439	0.013
2367	0.535093675	0.584187007	0.486000343	0.013
2368	0.53496225	0.584412097	0.485512403	0.013
2369	0.53381615	0.58329558	0.48433672	0.013
2370	0.5319499	0.581349827	0.482549973	0.013
2371	0.5307873	0.579879229	0.481695371	0.013
2372	0.529743775	0.578610387	0.480877163	0.013
2373	0.529437525	0.578414572	0.480460478	0.013
2374	0.5297735	0.579079119	0.480467881	0.013
2375	0.528842775	0.578719129	0.478966421	0.013
2376	0.527075825	0.577383132	0.476768518	0.013
2377	0.525197625	0.5753773	0.47501795	0.013
2378	0.5232311	0.573161256	0.473300944	0.013
2379	0.52104855	0.570689152	0.471407948	0.013
2380	0.51959415	0.569014609	0.470173691	0.013
2381	0.52029665	0.569022525	0.471570775	0.013
2382	0.5208211	0.568602988	0.473039212	0.013
2383	0.52128715	0.569078688	0.473495612	0.013
2384	0.52226925	0.570667863	0.473870637	0.013
2385	0.5228651	0.57213198	0.47359822	0.013
2386	0.52317245	0.573636725	0.472708175	0.013
2387	0.523007475	0.574514461	0.471500489	0.013
2388	0.523613725	0.57553183	0.47169562	0.013
2389	0.524921425	0.576672654	0.473170196	0.013
2390	0.52500615	0.576624496	0.473387804	0.013
2391	0.5236747	0.575265807	0.472083593	0.013
2392	0.521062925	0.572437294	0.469688556	0.013
2393	0.51939895	0.57015576	0.46864214	0.013
2394	0.520285325	0.570101815	0.470468835	0.013
2395	0.5212205	0.570629211	0.471811789	0.013
2396	0.52176775	0.571373982	0.472161518	0.013
2397	0.522097775	0.572005031	0.472190519	0.013
2398	0.5214185	0.572025143	0.470811857	0.013
2399	0.52133085	0.572595727	0.470065973	0.013
2400	0.5227912	0.57364361	0.47193879	0.013
2401	0.523777775	0.574021675	0.473533875	0.013
2402	0.52383405	0.573308393	0.474359707	0.013
2403	0.524180825	0.573355905	0.475005745	0.013
2404	0.52406085	0.573935596	0.474186104	0.013
2405	0.523925275	0.574432233	0.473418317	0.013
2406	0.525732	0.576381884	0.475082116	0.013
2407	0.5274718	0.578141313	0.476802287	0.013
2408	0.526690225	0.576977757	0.476402693	0.013
2409	0.52528075	0.575356748	0.475204752	0.013
2410	0.5229211	0.573513086	0.472329114	0.013
2411	0.5207533	0.571956777	0.469549823	0.013
2412	0.520689	0.571442098	0.469935902	0.013
2413	0.52095815	0.570936206	0.470980094	0.013
2414	0.520064375	0.569608941	0.470519809	0.013
2415	0.518576025	0.568045256	0.469106794	0.013
2416	0.51787145	0.567523425	0.468219475	0.013
2417	0.517941975	0.56778467	0.46809928	0.013
2418	0.517617425	0.567437233	0.467797617	0.013
2419	0.51687765	0.566862854	0.466892446	0.013
2420	0.51536265	0.564968273	0.465757027	0.013
2421	0.512766775	0.561692173	0.463841377	0.013
2422	0.509671075	0.558498148	0.460844002	0.013
2423	0.5071705	0.555993638	0.458347362	0.013
2424	0.50567395	0.554805431	0.456542469	0.013
2425	0.505528425	0.555088201	0.455968649	0.013
2426	0.50593895	0.554964186	0.456913714	0.013
2427	0.50532095	0.553913962	0.456727938	0.013
2428	0.505088375	0.553677702	0.456499048	0.013
2429	0.5044724	0.553231608	0.455713192	0.013
2430	0.502863375	0.551917068	0.453809682	0.013
2431	0.501840175	0.551491417	0.452188933	0.013
2432	0.500945825	0.550992112	0.450899538	0.013
2433	0.50030185	0.550485815	0.450117885	0.013
2434	0.5003216	0.550911139	0.449732061	0.013
2435	0.49967865	0.550718622	0.448638678	0.013
2436	0.49822245	0.54999238	0.44645252	0.013
2437	0.4969398	0.549410446	0.444469154	0.013
2438	0.494916575	0.546596995	0.443236155	0.013
2439	0.492500875	0.542875004	0.442126746	0.013
2440	0.49131435	0.540412784	0.442215916	0.013
2441	0.489998375	0.537898719	0.442098031	0.013
2442	0.488145	0.535448493	0.440841507	0.013
2443	0.4885106	0.536034314	0.440986886	0.013
2444	0.488705525	0.537677523	0.439733527	0.013
2445	0.48674005	0.538143219	0.435336881	0.013
2446	0.484240175	0.536351033	0.432129317	0.013
2447	0.483668475	0.534246829	0.433090121	0.013
2448	0.4854356	0.534733579	0.436137621	0.013
2449	0.487531225	0.535936655	0.439125795	0.013
2450	0.48965695	0.537750536	0.441563364	0.013
2451	0.490208625	0.538857066	0.441560184	0.013
2452	0.4888769	0.538065985	0.439687815	0.013
2453	0.4856608	0.535515937	0.435805663	0.013
2454	0.483287325	0.533918349	0.432656301	0.013
2455	0.482026775	0.532605991	0.431447559	0.013
2456	0.480149125	0.530594058	0.429704192	0.013
2457	0.478227075	0.52851812	0.42793603	0.013
2458	0.47710065	0.526998503	0.427202797	0.013
2459	0.476204725	0.524519766	0.427889684	0.013
2460	0.476411	0.523658178	0.429163822	0.013
2461	0.47772865	0.526450536	0.429006764	0.013
2462	0.4771932	0.527130422	0.427255978	0.013
2463	0.47743465	0.52624198	0.42862732	0.013
2464	0.47750865	0.525966388	0.429050912	0.013
2465	0.47743415	0.527676634	0.427191666	0.013
2466	0.478991125	0.5311467	0.42683555	0.013
2467	0.478096175	0.529841693	0.426350657	0.013
2468	0.47667985	0.526914135	0.426445565	0.013
2469	0.476651575	0.526030222	0.427272928	0.013
2470	0.475694425	0.525290952	0.426097898	0.013
2471	0.472568725	0.522261793	0.422875657	0.013
2472	0.47027725	0.520524656	0.420029844	0.013
2473	0.47172445	0.523450807	0.419998093	0.013
2474	0.47220795	0.525096423	0.419319477	0.013
2475	0.472316525	0.524451984	0.420181066	0.013
2476	0.473214575	0.525163434	0.421265716	0.013
2477	0.4681135	0.520067861	0.416159139	0.013
2478	0.4621694	0.513881849	0.410456951	0.013
2479	0.4609255	0.510056527	0.411794473	0.013
2480	0.4612439	0.508129104	0.414358696	0.013
2481	0.463390625	0.509457309	0.417323941	0.013
2482	0.464062575	0.510276569	0.417848581	0.013
2483	0.467451475	0.516036718	0.418866232	0.013
2484	0.4765749	0.530339308	0.422810492	0.013
2485	0.48092075	0.532793441	0.429048059	0.013
2486	0.48187525	0.533089701	0.430660799	0.013
2487	0.48997545	0.544169825	0.435781075	0.013
2488	0.500055525	0.558034454	0.442076596	0.013
2489	0.50092035	0.554170205	0.447670495	0.013
2490	0.49977425	0.551224982	0.448323518	0.013
2491	0.498398975	0.553476112	0.443321838	0.013
2492	0.49593235	0.556134846	0.435729854	0.013
2493	0.481952975	0.539059269	0.424846681	0.013
2494	0.46790325	0.526325376	0.409481124	0.013
2495	0.460973175	0.517040359	0.404905991	0.013
2496	0.457595425	0.513851465	0.401339385	0.013
2497	0.4673544	0.521863487	0.412845313	0.013
2498	0.47820185	0.535794084	0.420609616	0.013
2499	0.466254325	0.521365122	0.411143528	0.013
2500	0.4506146	0.503271762	0.397957438	0.013
