NAME,LEVEL_1,LEVEL_2,LEVEL_3,LEVEL_4,LAT,LON,SOURCE,NOTES
fscemm.015-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscwmg.002-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemm.017-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscemm.016-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fsceye.013-,impervious,urban,comp_shingle,measured,34.4156,119.8453,asd,urban reflectance spectra from santa barbara
fscemm.021-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscwmg.001-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemm.022-,impervious,urban,comp_shingle,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fscgye.025-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.021-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.026-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.017-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.020-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.018-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.019-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.027-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fscgye.028-,impervious,urban,comp_shingle,measured,34.4309,-119.6795,asd,urban reflectance spectra from santa barbara
fsckye.010-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsckye.009-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsckye.013-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsckye.015-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsckye.012-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsckye.016-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscnye.004-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscnye.003-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscnye.001-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscnye.005-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fsckye.014-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.050-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsckye.011-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscnye.002-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscoye.008-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscnye.008-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscemg.049-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscnye.006-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscgye.004-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.063-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscnye.007-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscoye.009-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscnye.023-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscnye.009-,impervious,urban,comp_shingle,measured,34.4358,119.8804,asd,urban reflectance spectra from santa barbara
fscnye.024-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscnye.026-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscnye.025-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.064-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscmye.003-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscgye.003-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.001-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsceye.005-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscmye.002-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.066-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscbye.001-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscmye.004-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.031-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscmye.001-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscoye.004-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.003-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsckye.007-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscemg.048-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscgye.005-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscbye.004-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.032-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscoye.003-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscgye.006-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsckye.004-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscmye.014-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscoye.005-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.028-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.004-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsckye.008-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscoye.002-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsckye.006-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscoye.001-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscoye.007-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.065-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsckye.005-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsckye.003-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsceye.027-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.030-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemg.047-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsceye.002-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscmye.015-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscgye.002-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.033-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemg.045-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscbye.002-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscmye.013-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.020-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscemg.070-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscoye.006-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscmye.016-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.021-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsceye.025-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.051-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemg.060-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsceye.018-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscgye.001-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscmye.011-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.067-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscnof.004-,impervious,urban,comp_shingle,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
fsceye.023-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscbye.003-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.022-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsctye.001-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.068-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsceye.017-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsctye.002-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.024-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsceye.026-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fscemg.044-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscmye.012-,impervious,urban,comp_shingle,measured,34.4283,-119.8707,asd,urban reflectance spectra from santa barbara
fsceye.016-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscemg.059-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsceye.019-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fscemg.043-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemg.052-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemg.061-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemg.054-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscemg.062-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fscnof.009-,impervious,urban,comp_shingle,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
fscemg.046-,impervious,urban,comp_shingle,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fsfnye.002-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.008-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.010-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.005-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.011-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.006-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.004-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.009-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.007-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.003-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.001-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.018-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.013-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.014-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.012-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.020-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.016-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.022-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.015-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.021-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.017-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.019-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.027-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.028-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.031-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.030-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.029-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.026-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.025-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.023-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fsfnye.024-,impervious,urban,concrete_tile,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
modrmg.001-,impervious,urban,driveway,measured,34.4357,119.8801,asd,urban reflectance spectra from santa barbara
spcsye.007-,impervious,urban,driveway,measured,34.4399,-119.8927,asd,urban reflectance spectra from santa barbara
modrmg.002-,impervious,urban,driveway,measured,34.4357,119.8801,asd,urban reflectance spectra from santa barbara
modrmg.003-,impervious,urban,driveway,measured,34.4357,119.8801,asd,urban reflectance spectra from santa barbara
modrmg.004-,impervious,urban,driveway,measured,34.4357,119.8801,asd,urban reflectance spectra from santa barbara
spcsye.006-,impervious,urban,driveway,measured,34.4399,-119.8927,asd,urban reflectance spectra from santa barbara
spcsye.009-,impervious,urban,driveway,measured,34.4399,-119.8927,asd,urban reflectance spectra from santa barbara
spcsye.005-,impervious,urban,driveway,measured,34.4399,-119.8927,asd,urban reflectance spectra from santa barbara
spcsye.008-,impervious,urban,driveway,measured,34.4399,-119.8927,asd,urban reflectance spectra from santa barbara
folwmm.002-,impervious,urban,glass,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
folwmm.001-,impervious,urban,glass,measured,34.43,-119.7633,asd,urban reflectance spectra from santa barbara
fggeof.002-,impervious,urban,gravel,measured,34.4183,119.8721,asd,urban reflectance spectra from santa barbara
fggeof.001-,impervious,urban,gravel,measured,34.4183,119.8721,asd,urban reflectance spectra from santa barbara
fggeof.005-,impervious,urban,gravel,measured,34.4183,119.8721,asd,urban reflectance spectra from santa barbara
fggeof.003-,impervious,urban,gravel,measured,34.4183,119.8721,asd,urban reflectance spectra from santa barbara
fggeof.006-,impervious,urban,gravel,measured,34.4183,119.8721,asd,urban reflectance spectra from santa barbara
fggeof.007-,impervious,urban,gravel,measured,34.4183,119.8721,asd,urban reflectance spectra from santa barbara
fggrom.006-,impervious,urban,gravel,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fggrom.003-,impervious,urban,gravel,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fggrom.002-,impervious,urban,gravel,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fggrom.005-,impervious,urban,gravel,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fggrom.001-,impervious,urban,gravel,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fggrom.004-,impervious,urban,gravel,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fggemg.006-,impervious,urban,gravel,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fggemg.003-,impervious,urban,gravel,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fggemg.001-,impervious,urban,gravel,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fggemg.008-,impervious,urban,gravel,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fggemg.004-,impervious,urban,gravel,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fggemg.007-,impervious,urban,gravel,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fggemg.002-,impervious,urban,gravel,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
mozkmm.002-,impervious,urban,manhole,measured,34.4373,-119.6926,asd,urban reflectance spectra from santa barbara
mozkmm.001-,impervious,urban,manhole,measured,34.4373,-119.6926,asd,urban reflectance spectra from santa barbara
mozmom.002-,impervious,urban,manhole,measured,34.446,-119.8319,asd,urban reflectance spectra from santa barbara
mozmom.001-,impervious,urban,manhole,measured,34.446,-119.8319,asd,urban reflectance spectra from santa barbara
mozmom.003-,impervious,urban,manhole,measured,34.446,-119.8319,asd,urban reflectance spectra from santa barbara
fhzgmg.004-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fhznmg.001-,impervious,urban,metal,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
fhzgmg.005-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
foznof.001-,impervious,urban,metal,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fozkyg.001-,impervious,urban,metal,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fhzgmg.002-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fozkyg.002-,impervious,urban,metal,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
foznof.002-,impervious,urban,metal,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fhzgmg.003-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fhzgmg.001-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fhzgmg.007-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fhzgmg.006-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fhzgmg.009-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fhzgmg.008-,impervious,urban,metal,measured,34.4574,-119.823,asd,urban reflectance spectra from santa barbara
fozkmg.002-,impervious,urban,metal,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fozkmg.001-,impervious,urban,metal,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
foznmg.001-,impervious,urban,metal,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
foznmg.002-,impervious,urban,metal,measured,34.4332,-119.7809,asd,urban reflectance spectra from santa barbara
fggemg.005-,impervious,urban,mixed,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fggemg.009-,impervious,urban,mixed,measured,34.4003,-119.7311,asd,urban reflectance spectra from santa barbara
fsckye.001-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
fsckye.002-,impervious,urban,comp_shingle,measured,34.4156,-119.8453,asd,urban reflectance spectra from santa barbara
mobrof.001-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrof.003-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.008-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.009-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrof.002-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.010-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.003-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.005-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.007-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.006-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.004-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.002-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
mobrmg.001-,impervious,urban,other,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
ctcgmm.021-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcgmm.020-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcgmm.019-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcgmm.022-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ppawop.001-,impervious,urban,paint,measured,34.4419,-119.8315,asd,urban reflectance spectra from santa barbara
tpabmg.004-,impervious,urban,paint,measured,34.4417,-119.8306,asd,urban reflectance spectra from santa barbara
tpabmg.005-,impervious,urban,paint,measured,34.4417,-119.8306,asd,urban reflectance spectra from santa barbara
tpabmg.003-,impervious,urban,paint,measured,34.4417,-119.8306,asd,urban reflectance spectra from santa barbara
ppawof.001-,impervious,urban,paint,measured,34.4419,-119.8315,asd,urban reflectance spectra from santa barbara
ctcnmm.002-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcnmm.001-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
tpabmg.002-,impervious,urban,paint,measured,34.4417,-119.8306,asd,urban reflectance spectra from santa barbara
ctcnmm.003-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcnmm.004-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
tpabmg.001-,impervious,urban,paint,measured,34.4417,-119.8306,asd,urban reflectance spectra from santa barbara
ctcgmm.003-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.006-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.004-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.015-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcnmm.005-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcgmm.005-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.016-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcgmm.017-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ppawof.002-,impervious,urban,paint,measured,34.4419,-119.8315,asd,urban reflectance spectra from santa barbara
ctcgmm.018-,impervious,urban,paint,measured,34.4168,-119.8506,asd,urban reflectance spectra from santa barbara
ctcgmm.009-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.001-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.002-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.008-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.007-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
ctcgmm.010-,impervious,urban,paint,measured,34.4483,-119.8191,asd,urban reflectance spectra from santa barbara
fhznmg.002-,impervious,urban,paint,measured,34.4358,-119.8804,asd,urban reflectance spectra from santa barbara
traymg.005-,impervious,urban,paint,measured,34.4408,-119.8745,asd,urban reflectance spectra from santa barbara
traymg.002-,impervious,urban,paint,measured,34.4408,-119.8745,asd,urban reflectance spectra from santa barbara
trayyg.002-,impervious,urban,paint,measured,34.4408,-119.8745,asd,urban reflectance spectra from santa barbara
trayyg.001-,impervious,urban,paint,measured,34.4408,-119.8745,asd,urban reflectance spectra from santa barbara
trayyg.003-,impervious,urban,paint,measured,34.4408,-119.8745,asd,urban reflectance spectra from santa barbara
trayyg.004-,impervious,urban,paint,measured,34.4408,-119.8745,asd,urban reflectance spectra from santa barbara
