ISO,ID,HORI,TOP,BOT,SAMPLENO,SIO2,AL2O3,FE2O3,CAO,MGO,K2O,NA2O,TIO2,MNO2,P2O5,IGN,TOTAL,RATIOSIAL,RATIOSIFE,RATIOSIR,RATIOALFE,SOELREM,EDITDATE,VERIFIED
"ZA",10,1,0,20,"750056",4.0200000000000003e+01,2.7199999999999999e+01,1.9100000000000001e+01,4.0000000000000001e-02,6.8000000000000005e-01,1.4000000000000001e-01,,9.3999999999999995e-01,2.3000000000000001e-01,2.0000000000000001e-01,1.1800000000000001e+01,1.0059999999999999e+02,2.5000000000000000e+00,5.5999999999999996e+00,1.7000000000000000e+00,2.2000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",10,2,20,40,"750057",4.0200000000000003e+01,2.7300000000000001e+01,1.8500000000000000e+01,4.0000000000000001e-02,5.8999999999999997e-01,1.4000000000000001e-01,,9.3000000000000005e-01,2.0000000000000001e-01,1.4999999999999999e-01,1.1900000000000000e+01,1.0000000000000000e+02,2.5000000000000000e+00,5.7999999999999998e+00,1.8000000000000000e+00,2.2999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",10,3,40,60,"750058",4.0200000000000003e+01,2.8100000000000001e+01,1.8300000000000001e+01,8.9999999999999997e-02,5.6999999999999995e-01,1.4999999999999999e-01,,8.8000000000000000e-01,1.4999999999999999e-01,1.4000000000000001e-01,1.2400000000000000e+01,1.0090000000000001e+02,2.3999999999999999e+00,5.7999999999999998e+00,1.7000000000000000e+00,2.3999999999999999e+00,,"03/26/04 00:00:00","OSP"
"ZA",10,4,60,80,"750059",4.0399999999999999e+01,2.8000000000000000e+01,1.7600000000000001e+01,5.9999999999999998e-02,6.0999999999999999e-01,1.4000000000000001e-01,,8.1999999999999995e-01,1.7000000000000001e-01,1.3000000000000000e-01,1.2300000000000001e+01,1.0020000000000000e+02,2.3999999999999999e+00,6.0999999999999996e+00,1.8000000000000000e+00,2.5000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",10,5,80,100,"750060",4.1799999999999997e+01,2.8100000000000001e+01,1.6600000000000001e+01,5.9999999999999998e-02,1.0000000000000001e-01,1.4999999999999999e-01,,7.0999999999999996e-01,1.7999999999999999e-01,1.1000000000000000e-01,1.2199999999999999e+01,1.0059999999999999e+02,2.5000000000000000e+00,6.7000000000000002e+00,1.8000000000000000e+00,2.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",10,6,100,110,"750061",4.2100000000000001e+01,2.7800000000000001e+01,1.5600000000000000e+01,5.0000000000000003e-02,7.3999999999999999e-01,1.4999999999999999e-01,,6.6000000000000003e-01,1.4999999999999999e-01,1.2000000000000000e-01,1.2100000000000000e+01,9.9400000000000006e+01,2.6000000000000001e+00,7.0999999999999996e+00,1.8999999999999999e+00,2.7999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",12,1,0,20,"750069",4.0700000000000003e+01,2.7800000000000001e+01,1.5199999999999999e+01,1.4999999999999999e-01,6.2000000000000000e-01,2.7000000000000002e-01,,2.5400000000000000e+00,1.7999999999999999e-01,3.2000000000000001e-01,1.2100000000000000e+01,,2.5000000000000000e+00,7.0999999999999996e+00,1.8000000000000000e+00,2.7999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",12,2,20,40,"750070",4.1000000000000000e+01,2.9000000000000000e+01,1.5300000000000001e+01,7.0000000000000007e-02,5.5000000000000004e-01,2.5000000000000000e-01,,2.5699999999999998e+00,8.9999999999999997e-02,2.2000000000000000e-01,1.2199999999999999e+01,,2.3999999999999999e+00,7.0999999999999996e+00,1.8000000000000000e+00,3.0000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",12,3,40,60,"750071",3.8700000000000003e+01,3.0199999999999999e+01,1.5900000000000000e+01,5.9999999999999998e-02,5.0000000000000000e-01,2.7000000000000002e-01,,2.3100000000000001e+00,7.0000000000000007e-02,2.2000000000000000e-01,1.2300000000000001e+01,,2.2000000000000002e+00,6.5000000000000000e+00,1.6000000000000001e+00,3.0000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",12,4,60,80,"750072",3.8299999999999997e+01,3.1600000000000001e+01,1.5500000000000000e+01,4.0000000000000001e-02,4.6000000000000002e-01,3.2000000000000001e-01,,1.8000000000000000e+00,4.0000000000000001e-02,2.0999999999999999e-01,1.2699999999999999e+01,,2.1000000000000001e+00,6.5999999999999996e+00,1.6000000000000001e+00,3.2000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",12,5,80,100,"750073",3.7700000000000003e+01,3.1899999999999999e+01,1.4900000000000000e+01,2.9999999999999999e-02,4.0999999999999998e-01,3.8000000000000000e-01,,1.6799999999999999e+00,1.4000000000000001e-01,2.3999999999999999e-01,1.2800000000000001e+01,,2.0000000000000000e+00,6.7000000000000002e+00,1.5000000000000000e+00,3.3999999999999999e+00,,"03/26/04 00:00:00","OSP"
"ZA",12,6,90,105,"750074",3.8000000000000000e+01,3.1399999999999999e+01,1.4800000000000001e+01,4.0000000000000001e-02,5.0000000000000000e-01,4.0999999999999998e-01,,1.8100000000000001e+00,2.0999999999999999e-01,2.3999999999999999e-01,1.2600000000000000e+01,,2.1000000000000001e+00,6.7999999999999998e+00,1.6000000000000001e+00,3.2999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",12,7,102,120,"750075",3.7600000000000001e+01,3.0899999999999999e+01,1.6000000000000000e+01,5.9999999999999998e-02,4.0000000000000002e-01,4.0999999999999998e-01,,1.8000000000000000e+00,1.9000000000000000e-01,2.3999999999999999e-01,1.2699999999999999e+01,,2.1000000000000001e+00,6.2000000000000002e+00,1.6000000000000001e+00,3.0000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",13,1,0,20,"750077",6.3000000000000000e+01,1.8500000000000000e+01,7.7999999999999998e+00,2.0000000000000000e-02,5.1000000000000001e-01,1.1599999999999999e+00,,2.4100000000000001e+00,8.0000000000000000e+00,3.4000000000000002e-01,7.2999999999999998e+00,1.0109999999999999e+02,5.7999999999999998e+00,2.1399999999999999e+01,4.5999999999999996e+00,3.7000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",13,2,20,50,"750078",6.2500000000000000e+01,1.7100000000000001e+01,7.2999999999999998e+00,0.0000000000000000e+00,4.2999999999999999e-01,9.2000000000000004e-01,,2.5099999999999998e+00,5.0000000000000003e-02,3.4000000000000002e-01,7.0000000000000000e+00,9.8200000000000003e+01,6.2000000000000002e+00,2.2699999999999999e+01,4.9000000000000004e+00,3.7000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",13,3,50,80,"750079",5.9000000000000000e+01,1.8300000000000001e+01,7.7000000000000002e+00,1.0000000000000000e-02,4.6999999999999997e-01,8.7000000000000000e-01,,2.4399999999999999e+00,2.9999999999999999e-02,4.0999999999999998e-01,6.5999999999999996e+00,9.7000000000000000e+01,5.5000000000000000e+00,2.0300000000000001e+01,4.2999999999999998e+00,3.7000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",13,4,80,110,"750080",6.5400000000000006e+01,1.7399999999999999e+01,7.5000000000000000e+00,1.0000000000000000e-02,4.1999999999999998e-01,8.9000000000000001e-01,,3.1899999999999999e+00,2.9999999999999999e-02,4.0999999999999998e-01,6.5999999999999996e+00,1.0180000000000000e+02,6.4000000000000004e+00,2.3100000000000001e+01,5.0000000000000000e+00,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",13,5,110,120,"750081",6.4000000000000000e+01,1.7600000000000001e+01,7.7000000000000002e+00,0.0000000000000000e+00,3.1000000000000000e-01,6.8000000000000005e-01,,3.0299999999999998e+00,2.9999999999999999e-02,2.0999999999999999e-01,6.7999999999999998e+00,1.0030000000000000e+02,6.2000000000000002e+00,2.2199999999999999e+01,4.7999999999999998e+00,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",14,1,0,22,"750082",5.8799999999999997e+01,2.1500000000000000e+01,7.0999999999999996e+00,2.0000000000000000e-02,4.6999999999999997e-01,1.2700000000000000e+00,,1.7800000000000000e+00,8.0000000000000002e-02,4.6999999999999997e-01,8.6999999999999993e+00,1.0009999999999999e+02,4.5999999999999996e+00,2.2100000000000001e+01,3.7999999999999998e+00,4.7999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",14,2,22,35,"750083",7.0000000000000000e+01,1.5600000000000000e+01,5.5999999999999996e+00,1.0000000000000000e-02,4.1999999999999998e-01,1.3899999999999999e+00,,2.1899999999999999e+00,1.0000000000000001e-01,3.2000000000000001e-01,6.0999999999999996e+00,1.0170000000000000e+02,7.5999999999999996e+00,3.3000000000000000e+01,6.2000000000000002e+00,4.2999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",14,5,100,120,"750086",7.6900000000000006e+01,1.0600000000000000e+01,4.5999999999999996e+00,1.0000000000000000e-02,2.5000000000000000e-01,1.0500000000000000e+00,,3.1899999999999999e+00,2.9999999999999999e-02,2.0999999999999999e-01,4.2000000000000002e+00,1.0090000000000001e+02,1.2400000000000000e+01,4.4799999999999997e+01,9.6999999999999993e+00,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",15,1,0,20,"750087",6.0000000000000000e+01,2.2000000000000000e+01,6.2000000000000002e+00,1.0000000000000000e-02,5.2000000000000002e-01,1.3999999999999999e+00,,2.0600000000000001e+00,1.0000000000000000e-02,2.7000000000000002e-01,8.3000000000000007e+00,1.0070000000000000e+02,4.5999999999999996e+00,2.5899999999999999e+01,3.8999999999999999e+00,5.5999999999999996e+00,,"03/26/04 00:00:00","OSP"
"ZA",15,2,20,50,"750088",6.0399999999999999e+01,2.2199999999999999e+01,6.2000000000000002e+00,2.0000000000000000e-02,5.4000000000000004e-01,1.4199999999999999e+00,,2.1200000000000001e+00,1.0000000000000000e-02,2.5000000000000000e-01,7.7999999999999998e+00,1.0100000000000000e+02,4.5999999999999996e+00,1.6600000000000001e+01,3.6000000000000001e+00,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",15,3,50,65,"750089",5.5100000000000001e+01,2.2300000000000001e+01,9.6999999999999993e+00,2.0000000000000000e-02,6.2000000000000000e-01,1.8000000000000000e+00,,1.8999999999999999e+00,1.0000000000000000e-02,2.2000000000000000e-01,7.9000000000000004e+00,9.9700000000000003e+01,4.2000000000000002e+00,1.5100000000000000e+01,3.2999999999999998e+00,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",15,4,65,70,"750090",4.9799999999999997e+01,2.7199999999999999e+01,9.5000000000000000e+00,2.0000000000000000e-02,7.6000000000000001e-01,2.1800000000000002e+00,,1.3899999999999999e+00,1.0000000000000000e-02,1.9000000000000000e-01,9.1999999999999993e+00,1.0040000000000001e+02,3.1000000000000001e+00,1.3900000000000000e+01,2.5000000000000000e+00,4.5000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",15,5,70,90,"750091",4.4600000000000001e+01,3.0800000000000001e+01,9.8000000000000007e+00,0.0000000000000000e+00,9.3999999999999995e-01,3.3900000000000001e+00,,6.8999999999999995e-01,1.0000000000000000e-02,1.7000000000000001e-01,9.5999999999999996e+00,1.0000000000000000e+02,2.3999999999999999e+00,1.2000000000000000e+01,2.0000000000000000e+00,4.9000000000000004e+00,,"03/26/04 00:00:00","OSP"
"ZA",15,6,90,105,"750092",4.2600000000000001e+01,2.9600000000000001e+01,1.3000000000000000e+01,0.0000000000000000e+00,9.6999999999999997e-01,3.0400000000000000e+00,,5.6000000000000005e-01,1.0000000000000000e-02,2.0000000000000001e-01,9.5999999999999996e+00,9.9599999999999994e+01,2.3999999999999999e+00,8.6999999999999993e+00,1.8999999999999999e+00,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",17,1,0,20,"750098",3.7200000000000003e+01,3.4100000000000001e+01,1.0800000000000001e+01,1.0000000000000000e-02,8.1000000000000005e-01,2.5000000000000000e+00,,1.0400000000000000e+00,2.9999999999999999e-02,2.8999999999999998e-01,1.3600000000000000e+01,1.0040000000000001e+02,1.8000000000000000e+00,9.1999999999999993e+00,1.5000000000000000e+00,5.0000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",17,2,20,40,"750099",3.7100000000000001e+01,3.5200000000000003e+01,1.1199999999999999e+01,0.0000000000000000e+00,8.2999999999999996e-01,2.5499999999999998e+00,,1.0300000000000000e+00,2.9999999999999999e-02,2.7000000000000002e-01,1.3100000000000000e+01,1.0130000000000000e+02,1.8000000000000000e+00,8.8000000000000007e+00,1.5000000000000000e+00,4.9000000000000004e+00,,"03/26/04 00:00:00","OSP"
"ZA",17,3,40,60,"750100",3.6500000000000000e+01,3.6399999999999999e+01,1.1699999999999999e+01,1.0000000000000000e-02,8.2999999999999996e-01,2.5600000000000001e+00,,1.0600000000000001e+00,2.9999999999999999e-02,2.5000000000000000e-01,1.3300000000000001e+01,1.0270000000000000e+02,1.7000000000000000e+00,8.3000000000000007e+00,1.3999999999999999e+00,4.7999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",17,4,60,75,"750101",3.4700000000000003e+01,3.6200000000000003e+01,1.1900000000000000e+01,0.0000000000000000e+00,7.6000000000000001e-01,2.5499999999999998e+00,,1.0500000000000000e+00,2.9999999999999999e-02,2.3999999999999999e-01,1.4000000000000000e+01,1.0140000000000001e+02,1.6000000000000001e+00,7.7000000000000002e+00,1.3000000000000000e+00,4.7999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",17,5,75,90,"750102",3.4299999999999997e+01,3.5200000000000003e+01,1.1800000000000001e+01,0.0000000000000000e+00,7.3999999999999999e-01,2.5899999999999999e+00,,1.0400000000000000e+00,2.9999999999999999e-02,2.7000000000000002e-01,1.4199999999999999e+01,1.0120000000000000e+02,1.6000000000000001e+00,7.7000000000000002e+00,1.3000000000000000e+00,4.7999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",17,6,90,110,"750103",4.5399999999999999e+01,3.7000000000000000e+01,4.0000000000000000e+00,0.0000000000000000e+00,6.0999999999999999e-01,3.6400000000000001e+00,,2.5000000000000000e-01,1.0000000000000000e-02,1.9000000000000000e-01,1.0900000000000000e+01,1.0209999999999999e+02,2.1000000000000001e+00,2.9800000000000001e+01,2.0000000000000000e+00,1.4300000000000001e+01,,"03/26/04 00:00:00","OSP"
"ZA",18,1,0,15,"750104",4.9299999999999997e+01,2.8199999999999999e+01,1.0000000000000000e+01,8.9999999999999997e-02,7.1999999999999997e-01,2.6400000000000001e+00,,1.2700000000000000e+00,2.3000000000000001e-01,3.4000000000000002e-01,9.0000000000000000e+00,1.0180000000000000e+02,3.0000000000000000e+00,1.3000000000000000e+01,2.3999999999999999e+00,4.4000000000000004e+00,,"03/26/04 00:00:00","OSP"
"ZA",18,2,15,30,"750105",4.7899999999999999e+01,2.8100000000000001e+01,1.0500000000000000e+01,7.0000000000000007e-02,6.2000000000000000e-01,2.3900000000000001e+00,,1.3400000000000001e+00,2.3999999999999999e-01,4.1999999999999998e-01,9.1999999999999993e+00,1.0080000000000000e+02,2.8999999999999999e+00,1.2100000000000000e+01,2.2999999999999998e+00,4.2000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",18,3,30,60,"750106",5.0899999999999999e+01,1.6500000000000000e+01,1.0300000000000001e+01,2.0000000000000000e-02,6.2000000000000000e-01,2.3100000000000001e+00,,1.6200000000000001e+00,1.6000000000000000e-01,3.3000000000000002e-01,8.8000000000000007e+00,1.0150000000000000e+02,3.2999999999999998e+00,1.3199999999999999e+01,2.6000000000000001e+00,4.0000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",18,4,60,80,"750107",4.8000000000000000e+01,2.9800000000000001e+01,9.9000000000000004e+00,5.9999999999999998e-02,7.7000000000000002e-01,2.8399999999999999e+00,,9.4999999999999996e-01,8.9999999999999997e-02,2.3000000000000001e-01,8.8000000000000007e+00,1.0140000000000001e+02,2.7000000000000002e+00,1.2800000000000001e+01,2.2999999999999998e+00,4.7000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",18,5,80,90,"750108",5.3100000000000001e+01,2.7600000000000001e+01,7.4000000000000004e+00,0.0000000000000000e+00,8.8000000000000000e-01,3.5699999999999998e+00,,8.1000000000000005e-01,1.0000000000000000e-02,1.2000000000000000e-01,7.5000000000000000e+00,1.0100000000000000e+02,3.2999999999999998e+00,1.9000000000000000e+01,2.7999999999999998e+00,5.7999999999999998e+00,,"03/26/04 00:00:00","OSP"
"ZA",18,6,90,110,"750109",5.9799999999999997e+01,2.6100000000000001e+01,3.2999999999999998e+00,0.0000000000000000e+00,7.9000000000000004e-01,3.8599999999999999e+00,,7.8000000000000003e-01,1.0000000000000000e-02,1.4999999999999999e-01,6.7000000000000002e+00,1.0150000000000000e+02,3.8999999999999999e+00,1.8100000000000001e+01,3.6000000000000001e+00,1.2400000000000000e+01,,"03/26/04 00:00:00","OSP"
"ZA",19,1,0,15,"750110",5.0500000000000000e+01,2.9199999999999999e+01,7.5999999999999996e+00,4.0000000000000001e-02,1.1200000000000001e+00,2.3300000000000001e+00,,1.2000000000000000e+00,8.0000000000000002e-02,1.4999999999999999e-01,9.0000000000000000e+00,1.0220000000000000e+02,2.8999999999999999e+00,1.7699999999999999e+01,2.5000000000000000e+00,6.0000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",19,2,15,30,"750111",4.9299999999999997e+01,2.9000000000000000e+01,8.3000000000000007e+00,5.0000000000000003e-02,1.0700000000000001e+00,2.2500000000000000e+00,,1.1200000000000001e+00,1.3000000000000000e-01,2.3999999999999999e-01,1.0199999999999999e+01,1.0180000000000000e+02,2.8999999999999999e+00,1.5800000000000001e+01,2.3999999999999999e+00,5.5000000000000000e+00,,"03/26/04 00:00:00","OSP"
"ZA",19,3,30,50,"750112",4.9000000000000000e+01,2.9000000000000000e+01,8.5000000000000000e+00,8.9999999999999997e-02,1.0600000000000001e+00,2.1800000000000002e+00,,1.1100000000000001e+00,1.7000000000000001e-01,2.8000000000000003e-01,1.0100000000000000e+01,1.0150000000000000e+02,2.8999999999999999e+00,1.5400000000000000e+01,2.3999999999999999e+00,5.4000000000000004e+00,,"03/26/04 00:00:00","OSP"
"ZA",19,4,50,70,"750113",4.6700000000000003e+01,2.9600000000000001e+01,7.7999999999999998e+00,8.9999999999999997e-02,1.1299999999999999e+00,2.1899999999999999e+00,,1.0600000000000001e+00,5.9999999999999998e-02,1.6000000000000000e-01,1.1300000000000001e+01,9.9500000000000000e+01,2.7000000000000002e+00,1.5900000000000000e+01,2.2999999999999998e+00,5.9000000000000004e+00,,"03/26/04 00:00:00","OSP"
"ZA",19,5,70,90,"750114",4.9899999999999999e+01,2.9800000000000001e+01,7.2999999999999998e+00,7.0000000000000007e-02,1.1200000000000001e+00,2.4199999999999999e+00,,1.2300000000000000e+00,7.0000000000000007e-02,1.1000000000000000e-01,9.9000000000000004e+00,1.0159999999999999e+02,2.7999999999999998e+00,1.8199999999999999e+01,2.5000000000000000e+00,6.4000000000000004e+00,,"03/26/04 00:00:00","OSP"
"ZA",19,6,90,115,"750115",4.9899999999999999e+01,2.9100000000000001e+01,6.5999999999999996e+00,7.0000000000000007e-02,1.1200000000000001e+00,2.5200000000000000e+00,,1.2200000000000000e+00,8.0000000000000002e-02,8.9999999999999997e-02,9.8000000000000007e+00,1.0120000000000000e+02,,2.0199999999999999e+01,,,,"03/26/04 00:00:00","OSP"
"ZA",20,1,0,15,"750116",2.6199999999999999e+01,3.9100000000000001e+01,1.6600000000000001e+01,2.9999999999999999e-02,5.2000000000000002e-01,4.6000000000000002e-01,,1.2900000000000000e+00,5.0000000000000003e-02,3.2000000000000001e-01,1.7399999999999999e+01,1.0200000000000000e+02,1.1000000000000001e+00,4.2000000000000002e+00,9.0000000000000002e-01,3.7000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",20,2,15,37,"750117",2.5699999999999999e+01,3.8299999999999997e+01,1.6500000000000000e+01,4.0000000000000001e-02,5.2000000000000002e-01,4.8999999999999999e-01,,1.2600000000000000e+00,5.0000000000000003e-02,3.3000000000000002e-01,1.7199999999999999e+01,1.0030000000000000e+02,1.1000000000000001e+00,4.2000000000000002e+00,9.0000000000000002e-01,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",20,3,37,60,"750118",2.9000000000000000e+01,3.9200000000000003e+01,1.6899999999999999e+01,2.0000000000000000e-02,4.7999999999999998e-01,4.1999999999999998e-01,,1.3000000000000000e+00,4.0000000000000001e-02,2.2000000000000000e-01,1.8399999999999999e+01,1.0100000000000000e+02,1.3000000000000000e+00,4.5999999999999996e+00,1.0000000000000000e+00,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",20,4,60,80,"750119",2.3000000000000000e+01,3.9299999999999997e+01,1.7000000000000000e+01,0.0000000000000000e+00,4.2999999999999999e-01,4.0999999999999998e-01,,1.3000000000000000e+00,4.0000000000000001e-02,2.3000000000000001e-01,1.8500000000000000e+01,1.0020000000000000e+02,1.0000000000000000e+00,3.6000000000000001e+00,8.0000000000000004e-01,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",20,5,80,100,"750120",2.3899999999999999e+01,3.9100000000000001e+01,1.6600000000000001e+01,1.0000000000000000e-02,4.0000000000000002e-01,4.0000000000000002e-01,,1.3200000000000001e+00,4.0000000000000001e-02,2.2000000000000000e-01,1.7800000000000001e+01,9.9900000000000006e+01,1.0000000000000000e+00,3.7999999999999998e+00,8.0000000000000004e-01,3.7000000000000002e+00,,"03/26/04 00:00:00","OSP"
"ZA",20,6,100,120,"750121",2.4800000000000001e+01,3.8600000000000001e+01,1.7000000000000000e+01,1.0000000000000000e-02,3.8000000000000000e-01,4.2999999999999999e-01,,1.2800000000000000e+00,5.0000000000000003e-02,2.0000000000000001e-01,1.7500000000000000e+01,1.0020000000000000e+02,1.1000000000000001e+00,3.8999999999999999e+00,8.0000000000000004e-01,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",20,7,120,140,"750122",2.5000000000000000e+01,3.9399999999999999e+01,1.7199999999999999e+01,1.0000000000000000e-02,4.0999999999999998e-01,5.6000000000000005e-01,,1.2700000000000000e+00,5.0000000000000003e-02,1.7000000000000001e-01,1.6600000000000001e+01,1.0070000000000000e+02,1.1000000000000001e+00,3.8999999999999999e+00,8.0000000000000004e-01,3.6000000000000001e+00,,"03/26/04 00:00:00","OSP"
"ZA",21,1,0,20,"750123",2.6000000000000000e+01,3.6899999999999999e+01,1.4400000000000000e+01,1.0000000000000000e-02,4.5000000000000001e-01,1.7999999999999999e-01,,1.3700000000000001e+00,2.9999999999999999e-02,2.3999999999999999e-01,1.8300000000000001e+01,,1.2000000000000000e+00,4.5999999999999996e+00,1.0000000000000000e+00,3.8999999999999999e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,2,20,40,"750124",2.8300000000000001e+01,3.9200000000000003e+01,1.5300000000000001e+01,1.0000000000000000e-02,4.8999999999999999e-01,1.7999999999999999e-01,,1.5000000000000000e+00,2.9999999999999999e-02,2.0000000000000001e-01,1.8000000000000000e+01,,1.2000000000000000e+00,4.9000000000000004e+00,1.0000000000000000e+00,4.0000000000000000e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,3,40,60,"750125",2.6500000000000000e+01,3.8200000000000003e+01,1.5500000000000000e+01,1.0000000000000000e-02,5.4000000000000004e-01,1.7000000000000001e-01,,1.4399999999999999e+00,2.9999999999999999e-02,1.7000000000000001e-01,1.8500000000000000e+01,,1.2000000000000000e+00,4.5999999999999996e+00,9.0000000000000002e-01,3.8999999999999999e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,4,60,80,"750126",2.5600000000000001e+01,3.4600000000000001e+01,1.3400000000000000e+01,0.0000000000000000e+00,3.4000000000000002e-01,1.6000000000000000e-01,,1.2600000000000000e+00,2.0000000000000000e-02,1.4999999999999999e-01,2.5899999999999999e+01,,1.2000000000000000e+00,5.0999999999999996e+00,1.0000000000000000e+00,4.0999999999999996e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,5,80,100,"750127",2.6100000000000001e+01,3.8299999999999997e+01,1.5600000000000000e+01,0.0000000000000000e+00,4.5000000000000001e-01,1.9000000000000000e-01,,1.4600000000000000e+00,2.0000000000000000e-02,1.4000000000000001e-01,1.8399999999999999e+01,,1.2000000000000000e+00,4.4000000000000004e+00,9.0000000000000002e-01,3.7999999999999998e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,6,100,120,"750128",2.5600000000000001e+01,3.8500000000000000e+01,1.5199999999999999e+01,0.0000000000000000e+00,3.4999999999999998e-01,2.0000000000000001e-01,,1.3200000000000001e+00,2.0000000000000000e-02,1.6000000000000000e-01,1.8699999999999999e+01,,1.1000000000000001e+00,4.5000000000000000e+00,9.0000000000000002e-01,4.0000000000000000e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,7,120,140,"750129",2.4600000000000001e+01,3.8899999999999999e+01,1.5699999999999999e+01,0.0000000000000000e+00,3.1000000000000000e-01,2.6000000000000001e-01,,1.3500000000000001e+00,2.0000000000000000e-02,1.6000000000000000e-01,1.8399999999999999e+01,,1.1000000000000001e+00,4.0999999999999996e+00,8.0000000000000004e-01,3.8999999999999999e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,8,140,160,"750130",2.7199999999999999e+01,3.9100000000000001e+01,1.5000000000000000e+01,0.0000000000000000e+00,3.3000000000000002e-01,2.8999999999999998e-01,,1.2700000000000000e+00,2.0000000000000000e-02,1.6000000000000000e-01,1.7699999999999999e+01,,1.2000000000000000e+00,4.7999999999999998e+00,1.0000000000000000e+00,4.0999999999999996e+00,,"03/29/04 00:00:00","OSP"
"ZA",21,9,160,180,"750131",3.0399999999999999e+01,3.8299999999999997e+01,1.4100000000000000e+01,0.0000000000000000e+00,3.1000000000000000e-01,3.8000000000000000e-01,,1.2200000000000000e+00,2.0000000000000000e-02,1.2000000000000000e-01,1.6800000000000001e+01,,1.3999999999999999e+00,5.7000000000000002e+00,1.1000000000000001e+00,4.2000000000000002e+00,,"03/29/04 00:00:00","OSP"
