ISO,ID,WRB_RG,WRB_Q1,WRB_Q2,WRB_Q3,WRB_Q4,FAO_88,FSUB_88,PHA_88,FAOSTAT_88,FAO_74,PHA_74,FAOSTAT,USGG_99,USSG_99,USTX_92,USMIN_92,STR_92,OTH_92,SMR_92,USGG_75,USSG_75,USTX,USMIN,STR,OTH,SMR,LOCAL,REMARKS,EDITDATE,VER,,,,,
ZA,1,,,,,,,,,0,Hl,,0,,,,,,,,,PA,,,,,,,,04/20/94 12:00 AM,,,,,,
ZA,2,,,,,,,,,0,Fh,,0,,,,,,,,oua,AA,,18,TH,,US,,,04/20/94 12:00 AM,,,,,,
ZA,3,,,,,,,,,0,Bh,,0,,,,,,,,ima,,,,,,,Clovelly Form,,04/20/94 12:00 AM,,,,,,
ZA,5,AC,um,hu,cr,,ACu,pa,,1,Ah,,1,hbd,uu,,,,,,uda,OX,114,28,TH,,UD,Bonheim Form, Golela Family,,03/25/04 12:00 AM,OSP,,,,
ZA,6,AR,dy,,,,ARh,dy,,1,Qc,,1,lcc,ty,,,,,,esz,AA,,,TH,,UD,Cartref Form, Frosterley Family,,03/26/04 12:00 AM,OSP,,,,
ZA,7,UM,lep,,,,CMu,um,,1,Bh,,1,kfe,hm02,,,,,,ima,LI02,96,28,TH,,UD,Glenrosa Form, Tsende Family,,03/26/04 12:00 AM,OSP,,,,
ZA,8,VR,pe,mz,eu,,VRe,pe,,1,Vp,,1,vfb,ty,,,,,,vdr,,126,38,TH,,UD,Rensburg Form, Rietkuil Family,,03/26/04 12:00 AM,OSP,,,,
ZA,9,,,,,,,,,0,Vc,,0,,,,,,,,vur,AA,,,,,US,Arcadia Form,,04/20/94 12:00 AM,,,,,,
ZA,10,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZA,11,SN,,,,,SNH,or,,0,So,,1,jcc,aq,,,,,,aun,AA,126,34,TH,,US,Estcourt Form, Nuweplaas Family,,03/26/04 12:00 AM,OSP,,,,
ZA,12,PT,um,hu,,,PTu,,,1,Bh,,1,,,,,,,,,,,,,,,Avalon Form, Normandien series,,03/26/04 12:00 AM,OSP,,,,
ZA,13,AR,ab,dy,,,ARa,dy,,1,Qa,,1,lcc,oy,,,,,,esz,AQ06,,,TH,,UD,Longlands Form, Sherbrook Family,,03/26/04 12:00 AM,OSP,,,,
ZA,14,AR,ab,dy,,,ARA,lu,,1,Qa,,1,lcc,ay,,,,,,esz,US04,,,TH,,US,Fernwood Form, Cornubia Family,USDA/SCS (1975): soil does not classify as Typic Quartzipsamment ì,,,,,,
ZA,15,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZA,16,,,,,,PHH,si,,0,Hh,,1,igf,pa,,,,,,mda,PA,126,34,TH,,UD,Milkwood Form,,02/25/96 12:00 AM,,,,,,
ZA,17,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZA,18,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZA,19,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZA,20,UM,hu,,,,CMu,um,,1,Bh,,1,eee,hm05,,,,,,ima,AA,126,34,TH,,UD,Hutton Form, Lillieburn Family,,03/29/04 12:00 AM,OSP,,,,
ZA,21,NT,um,hu,,,NTu,um,,1,Nh,,1,hbe,ty,,,,,,uhb,AA,126,34,TH,,UD,Inanda Form, Glenariff Family,,03/29/04 12:00 AM,OSP,,,,
ZM,1,,,,,,PZC,ar,,0,Ph,,1,cdd,ar,,,,,,sht,US04,62,46,IH,,US,Kaande sand,,08/25/94 12:00 AM,,,,,,
ZM,2,,,,,,FRH,ak,,0,Fo,,1,hdb,ty,,,,,,oua,AA,96,46,IH,,US,Mangango Series,,06/06/94 12:00 AM,,,,,,
ZM,3,,,,,,ACH,vt,,0,Af,,0,hdd,,,,,,,uua,OX,114,28,IT,,US,Mbala Series,,06/07/94 12:00 AM,,,,,,
ZM,4,,,,,,FRH,vt,,0,Fo,,0,ece,in,,,,,,oua,TR02,134,28,IT,,US,Malashi Series,CLASSIFICATION: the Bt1, Bt2 and Bt3 horizons are considered as ì,,,,,,
ZM,5,,,,,,FRX,vt,,0,Fx,,0,ece,ty,,,,,,oua,AA,96,46,IH,,US,Misamfu Series,,06/09/94 12:00 AM,,,,,,
ZM,6,,,,,,CMO,ch,,0,Bf,,0,,,,,,,,ity,US12,80,34,IH,,US,Mwiemba Series,,06/09/94 12:00 AM,,,,,,
ZM,7,,,,,,RGD,ap,,0,Rd,,0,ldc,,,,,,,evu,,64,34,IH,,US,unnamed,,06/09/94 12:00 AM,,,,,,
ZM,8,,,,,,FRX,ak,,0,Fx,,0,hdb,ty,,,,,,oua,AA,114,28,IH,,US,Mufilira sandy loam,,06/10/94 12:00 AM,,,,,,
ZM,9,,,,,,FRX,vt,,0,Fx,,0,ece,ty,,,,,,oua,AA,96,28,IH,,US,Misamfu sandy loam,,06/10/94 12:00 AM,,,,,,
ZM,10,,,,,,FRR,vt,,0,Fr,,0,ece,ty,,,,,,oua,TR02,134,34,IH,,US,Malashi clay,,02/20/96 12:00 AM,,,,,,
ZM,11,,,,,,VRe,so,,0,Vc,SO,1,vee,ud,,,,,,vur,UD02,126,34,HT,,US,Kafue clay,,06/13/94 12:00 AM,,,,,,
ZR,1,,,,,,,,,0,Fx,,0,,,,,,,,ooa,,,,IH,,UD,Sol ferr.fortement désat.jaune,,07/12/94 12:00 AM,,,,,,
ZR,2,,,,,,,,,0,Fx,,0,,,,,,,,ooa,,,,IH,,UD,Sol ferr.,fort.désaturé, jaune,,07/13/94 12:00 AM,,,,
ZW,1,,,,,,FRR,ni,,0,Lf,,0,,,,,,,,aub,RH,126,34,IT,,US,Harare 5E.2 series,,10/04/94 12:00 AM,,,,,,
ZW,2,,,,,,,,,0,Fo,,0,,,,,,,,oue,AA,66,24,IT,,US,Harare 6G.2,,,,,,,,
ZW,3,,,,,,,,,0,Re,,0,,,,,,,,esz,US04,62,34,TH,,US,Makoholi 5G.3 series,,,,,,,,
ZW,4,,,,,,,,,0,Fr,,0,,,,,,,,oue,RH,114,28,IT,,US,Harare 7I.2 series,,,,,,,,
ZW,5,,,,,,,,,0,,,0,,,,,,,,,,,,,,,Triangle 4PE.2 Series,,,,,,,,
ZW,6,,,,,,,,,0,,,0,,,,,,,,,,,,,,,Chisumbanje 3B.2 Series,,,,,,,,
ZW,7,,,,,,,,,0,,,0,,,,,,,,,,,,,,,Mazowe 5S.4 series,,,,,,,,
ZW,8,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZW,9,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZW,10,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZW,11,,,,,,PTA,ak,,0,Ap,,1,hda,ty,,,,,,uul,,80,46,HT,,US,Makoholi 5G.3 Series,,02/15/96 12:00 AM,,,,,,
ZW,12,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
ZW,13,,,,,,,,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,
