Wavelength	scorpipo.mn	std-	std+	scorpipo.st
2229	0.14790076	1.34E-01	1.61E-01	1.34E-02
2230	0.147362769	1.34E-01	1.61E-01	1.32E-02
2231	0.146689102	1.34E-01	1.60E-01	1.31E-02
2232	0.145883635	1.33E-01	1.59E-01	1.32E-02
2233	0.145163536	1.32E-01	1.58E-01	1.32E-02
2234	0.144519612	1.32E-01	1.58E-01	1.30E-02
2235	0.14387165	1.31E-01	1.57E-01	1.28E-02
2236	0.143243551	1.31E-01	1.56E-01	1.27E-02
2237	0.142591193	1.30E-01	1.55E-01	1.27E-02
2238	0.141685069	1.29E-01	1.54E-01	1.28E-02
2239	0.140629992	1.28E-01	1.54E-01	1.30E-02
2240	0.139367118	1.26E-01	1.52E-01	1.30E-02
2241	0.138092265	1.25E-01	1.51E-01	1.28E-02
2242	0.137012243	1.25E-01	1.50E-01	1.25E-02
2243	0.136117175	1.24E-01	1.48E-01	1.22E-02
2244	0.135091037	1.23E-01	1.47E-01	1.20E-02
2245	0.134002447	1.22E-01	1.46E-01	1.18E-02
2246	0.13290225	1.21E-01	1.45E-01	1.16E-02
2247	0.131666929	1.20E-01	1.43E-01	1.14E-02
2248	0.130657777	1.19E-01	1.42E-01	1.13E-02
2249	0.129965559	1.19E-01	1.41E-01	1.13E-02
2250	0.129133642	1.18E-01	1.40E-01	1.12E-02
2251	0.128132939	1.17E-01	1.40E-01	0.01138707
2252	0.127098009	1.15E-01	1.39E-01	1.16E-02
2253	0.125980467	1.14E-01	1.38E-01	1.17E-02
2254	0.124925941	1.13E-01	1.37E-01	1.17E-02
2255	0.123786695	1.12E-01	1.35E-01	0.011371742
2256	0.122484334	1.12E-01	1.33E-01	1.10E-02
2257	0.121013649	1.10E-01	1.32E-01	1.09E-02
2258	0.119618647	1.09E-01	1.31E-01	1.10E-02
2259	0.118384749	1.08E-01	1.29E-01	1.08E-02
2260	0.117178395	1.06E-01	1.28E-01	1.07E-02
2261	0.11626488	1.06E-01	1.27E-01	0.010756267
2262	0.115354694	1.04E-01	1.26E-01	1.09E-02
2263	0.114624269	1.04E-01	1.26E-01	0.01101141
2264	0.114143312	1.03E-01	1.25E-01	1.10E-02
2265	0.113660812	1.03E-01	1.25E-01	1.09E-02
2266	0.113239303	1.03E-01	1.24E-01	1.07E-02
2267	0.112640455	1.02E-01	1.23E-01	1.04E-02
2268	0.111802243	1.02E-01	1.22E-01	1.02E-02
2269	0.110982753	1.01E-01	1.21E-01	9.88E-03
2270	0.110067144	1.00E-01	1.20E-01	9.72E-03
2271	0.109265149	9.94E-02	1.19E-01	9.88E-03
2272	0.108598486	9.85E-02	1.19E-01	1.01E-02
2273	0.108035021	9.78E-02	1.18E-01	1.03E-02
2274	0.10770113	9.74E-02	1.18E-01	1.03E-02
2275	0.107448414	9.71E-02	1.18E-01	1.03E-02
2276	0.107498884	9.70E-02	1.18E-01	1.05E-02
2277	0.107494824	9.69E-02	1.18E-01	1.06E-02
2278	0.107100792	9.68E-02	1.17E-01	1.03E-02
2279	0.106610022	9.65E-02	1.17E-01	1.01E-02
2280	0.106038444	9.65E-02	1.16E-01	9.59E-03
2281	0.105548151	9.65E-02	1.15E-01	9.06E-03
2282	0.105447881	9.67E-02	1.14E-01	8.73E-03
2283	0.10540279	9.69E-02	1.14E-01	8.55E-03
2284	0.105187252	9.65E-02	1.14E-01	8.69E-03
2285	0.104959533	9.61E-02	1.14E-01	8.89E-03
2286	0.105078086	9.62E-02	1.14E-01	8.87E-03
2287	0.105085313	9.63E-02	1.14E-01	8.81E-03
2288	0.10493461	9.62E-02	1.14E-01	8.77E-03
2289	0.104703888	9.60E-02	1.13E-01	0.008685527
2290	0.104162827	9.57E-02	1.13E-01	8.42E-03
2291	0.103424452	9.54E-02	1.11E-01	7.99E-03
2292	0.102779657	9.49E-02	1.11E-01	7.90E-03
2293	0.102295242	9.38E-02	1.11E-01	8.45E-03
2294	0.10180372	9.29E-02	1.11E-01	8.86E-03
2295	0.101445287	9.24E-02	1.10E-01	9.02E-03
2296	0.101097047	9.18E-02	1.10E-01	9.33E-03
2297	0.100713961	9.12E-02	1.10E-01	9.47E-03
2298	0.100163527	9.06E-02	1.10E-01	9.57E-03
2299	9.95E-02	8.99E-02	1.09E-01	9.52E-03
2300	9.88E-02	8.92E-02	1.08E-01	9.58E-03
2301	9.79E-02	8.82E-02	1.08E-01	9.74E-03
2302	9.72E-02	8.73E-02	1.07E-01	9.89E-03
2303	9.71E-02	8.72E-02	1.07E-01	9.89E-03
2304	9.70E-02	8.71E-02	1.07E-01	9.88E-03
2305	9.69E-02	8.73E-02	1.07E-01	9.60E-03
2306	9.68E-02	8.75E-02	1.06E-01	9.27E-03
2307	9.65E-02	8.76E-02	1.06E-01	8.97E-03
2308	9.64E-02	8.76E-02	1.05E-01	8.73E-03
2309	9.63E-02	8.76E-02	1.05E-01	8.77E-03
2310	9.64E-02	8.75E-02	1.05E-01	8.94E-03
2311	9.65E-02	8.73E-02	1.06E-01	9.16E-03
2312	9.63E-02	8.69E-02	1.06E-01	9.40E-03
2313	9.65E-02	8.71E-02	1.06E-01	0.00943327
2314	9.72E-02	8.78E-02	1.07E-01	9.39E-03
2315	9.74E-02	8.81E-02	1.07E-01	9.36E-03
2316	9.75E-02	8.81E-02	1.07E-01	9.34E-03
2317	9.77E-02	8.85E-02	1.07E-01	9.20E-03
2318	9.79E-02	8.89E-02	1.07E-01	8.98E-03
2319	9.84E-02	8.96E-02	1.07E-01	8.78E-03
2320	9.88E-02	9.02E-02	1.07E-01	8.53E-03
2321	9.91E-02	9.06E-02	1.08E-01	8.45E-03
2322	9.91E-02	9.06E-02	1.08E-01	8.55E-03
2323	9.95E-02	9.07E-02	1.08E-01	8.77E-03
2324	0.100127473	9.12E-02	1.09E-01	8.96E-03
2325	0.10055621	9.16E-02	1.10E-01	8.99E-03
2326	0.100782372	9.20E-02	1.10E-01	8.79E-03
2327	0.100805953	9.21E-02	1.10E-01	8.72E-03
2328	0.100145802	9.16E-02	1.09E-01	8.56E-03
2329	9.94E-02	9.08E-02	1.08E-01	8.62E-03
2330	9.87E-02	8.95E-02	1.08E-01	9.20E-03
2331	9.80E-02	8.84E-02	1.08E-01	9.66E-03
2332	9.79E-02	8.85E-02	1.07E-01	9.39E-03
2333	9.78E-02	8.87E-02	1.07E-01	9.08E-03
2334	9.78E-02	8.91E-02	1.06E-01	8.62E-03
2335	9.76E-02	8.93E-02	1.06E-01	8.36E-03
2336	9.74E-02	8.89E-02	1.06E-01	8.45E-03
2337	9.71E-02	8.85E-02	1.06E-01	8.63E-03
2338	9.67E-02	8.80E-02	1.05E-01	8.63E-03
2339	9.61E-02	8.75E-02	1.05E-01	8.66E-03
2340	9.58E-02	8.72E-02	1.04E-01	8.58E-03
2341	9.55E-02	8.71E-02	1.04E-01	8.38E-03
2342	9.54E-02	8.73E-02	1.03E-01	8.04E-03
2343	9.55E-02	8.77E-02	1.03E-01	7.78E-03
2344	9.53E-02	8.72E-02	1.03E-01	8.17E-03
2345	9.48E-02	8.58E-02	1.04E-01	9.03E-03
2346	9.47E-02	8.51E-02	1.04E-01	9.55E-03
2347	9.45E-02	8.47E-02	1.04E-01	9.80E-03
2348	9.45E-02	8.49E-02	1.04E-01	9.62E-03
2349	9.42E-02	8.50E-02	1.03E-01	9.21E-03
2350	9.38E-02	8.49E-02	1.03E-01	8.87E-03
2351	9.42E-02	8.55E-02	1.03E-01	8.66E-03
2352	0.094909668	8.61E-02	1.04E-01	8.78E-03
2353	0.095490001	8.67E-02	1.04E-01	8.79E-03
2354	9.57E-02	8.70E-02	1.04E-01	8.71E-03
2355	9.56E-02	8.73E-02	1.04E-01	8.34E-03
2356	9.54E-02	8.73E-02	1.04E-01	8.15E-03
2357	9.55E-02	8.73E-02	1.04E-01	8.20E-03
2358	9.55E-02	8.71E-02	1.04E-01	8.41E-03
2359	9.60E-02	8.73E-02	1.05E-01	8.70E-03
2360	0.09668126	8.80E-02	1.05E-01	8.71E-03
2361	9.70E-02	8.84E-02	1.05E-01	8.50E-03
2362	9.69E-02	8.83E-02	1.06E-01	8.65E-03
2363	9.66E-02	8.76E-02	1.05E-01	8.93E-03
2364	9.64E-02	8.72E-02	1.06E-01	9.16E-03
2365	9.67E-02	8.80E-02	1.05E-01	8.70E-03
2366	9.68E-02	8.83E-02	1.05E-01	8.45E-03
2367	9.61E-02	8.74E-02	1.05E-01	8.74E-03
2368	0.095550574	8.65E-02	1.05E-01	9.05E-03
2369	9.55E-02	8.66E-02	1.04E-01	8.89E-03
2370	0.095474474	8.66E-02	1.04E-01	8.85E-03
2371	9.53E-02	8.61E-02	1.05E-01	9.25E-03
2372	9.52E-02	8.53E-02	1.05E-01	9.89E-03
2373	9.50E-02	8.57E-02	1.04E-01	9.32E-03
2374	9.48E-02	8.59E-02	1.04E-01	8.84E-03
2375	9.44E-02	8.64E-02	1.02E-01	8.02E-03
2376	9.42E-02	8.66E-02	1.02E-01	7.53E-03
2377	9.41E-02	8.58E-02	1.02E-01	8.24E-03
2378	9.39E-02	8.47E-02	1.03E-01	9.17E-03
2379	9.37E-02	8.42E-02	1.03E-01	9.53E-03
2380	9.37E-02	8.41E-02	1.03E-01	9.67E-03
2381	9.41E-02	8.51E-02	1.03E-01	8.99E-03
2382	0.094312996	8.60E-02	1.03E-01	8.31E-03
2383	9.41E-02	8.57E-02	1.03E-01	8.44E-03
2384	9.37E-02	8.43E-02	1.03E-01	9.41E-03
2385	9.37E-02	8.36E-02	1.04E-01	1.01E-02
2386	9.37E-02	8.35E-02	1.04E-01	1.02E-02
2387	9.35E-02	8.35E-02	1.03E-01	1.00E-02
2388	9.28E-02	8.29E-02	1.03E-01	9.91E-03
2389	9.26E-02	8.27E-02	1.02E-01	9.86E-03
2390	9.29E-02	8.30E-02	1.03E-01	9.98E-03
2391	9.34E-02	8.32E-02	1.04E-01	1.02E-02
2392	9.42E-02	8.43E-02	1.04E-01	9.87E-03
2393	9.47E-02	8.53E-02	1.04E-01	9.44E-03
2394	9.42E-02	8.54E-02	1.03E-01	8.80E-03
2395	0.093960129	8.52E-02	1.03E-01	8.75E-03
2396	9.46E-02	8.57E-02	1.03E-01	8.81E-03
2397	9.45E-02	8.54E-02	1.04E-01	9.12E-03
2398	9.42E-02	8.46E-02	1.04E-01	9.60E-03
2399	9.38E-02	8.37E-02	1.04E-01	1.01E-02
2400	0.092289962	8.32E-02	1.01E-01	9.12E-03
2401	9.11E-02	8.26E-02	9.95E-02	8.46E-03
2402	9.09E-02	8.27E-02	9.92E-02	8.25E-03
2403	9.05E-02	8.20E-02	9.90E-02	8.51E-03
2404	0.090287484	8.23E-02	9.83E-02	7.97E-03
2405	9.02E-02	8.24E-02	9.80E-02	7.77E-03
2406	8.97E-02	8.12E-02	9.82E-02	8.50E-03
2407	8.90E-02	7.95E-02	9.86E-02	9.54E-03
2408	8.93E-02	7.93E-02	9.92E-02	9.97E-03
2409	8.97E-02	7.91E-02	1.00E-01	1.06E-02
2410	0.089144155	7.83E-02	1.00E-01	0.01082655
2411	8.81E-02	7.67E-02	9.94E-02	1.14E-02
2412	8.62E-02	7.46E-02	9.79E-02	1.16E-02
2413	0.084579811	7.24E-02	9.67E-02	1.21E-02
2414	8.53E-02	7.41E-02	9.65E-02	1.12E-02
2415	8.64E-02	7.58E-02	9.70E-02	1.06E-02
2416	8.52E-02	7.53E-02	9.51E-02	9.91E-03
2417	8.36E-02	7.38E-02	9.34E-02	9.79E-03
2418	0.082277812	7.30E-02	9.16E-02	9.32E-03
2419	8.10E-02	7.17E-02	9.03E-02	9.27E-03
2420	8.25E-02	7.37E-02	9.13E-02	8.81E-03
2421	8.51E-02	7.57E-02	9.45E-02	9.39E-03
2422	8.63E-02	7.68E-02	9.59E-02	9.55E-03
2423	8.68E-02	7.69E-02	9.67E-02	9.91E-03
2424	8.67E-02	7.69E-02	9.65E-02	9.81E-03
2425	8.65E-02	7.65E-02	9.64E-02	9.98E-03
2426	8.61E-02	7.60E-02	9.61E-02	1.01E-02
2427	8.53E-02	7.47E-02	9.60E-02	1.07E-02
2428	8.50E-02	7.36E-02	9.63E-02	1.14E-02
2429	8.47E-02	7.24E-02	9.70E-02	0.012278413
2430	8.36E-02	7.18E-02	9.53E-02	1.18E-02
2431	8.25E-02	7.12E-02	9.39E-02	1.14E-02
2432	8.19E-02	7.16E-02	9.22E-02	1.03E-02
2433	8.10E-02	7.08E-02	9.12E-02	1.02E-02
2434	7.96E-02	6.76E-02	9.15E-02	1.20E-02
2435	7.82E-02	6.47E-02	9.17E-02	1.35E-02
2436	7.64E-02	6.36E-02	8.91E-02	1.27E-02
2437	7.52E-02	6.31E-02	8.72E-02	1.21E-02
2438	7.37E-02	6.24E-02	8.49E-02	1.12E-02
2439	7.16E-02	5.96E-02	8.37E-02	1.21E-02
2440	7.12E-02	5.88E-02	8.35E-02	1.23E-02
2441	7.08E-02	5.91E-02	8.24E-02	1.17E-02
2442	6.87E-02	5.60E-02	8.14E-02	1.27E-02
2443	0.066857323	5.20E-02	8.18E-02	0.01489676
2444	6.67E-02	5.13E-02	8.20E-02	1.53E-02
2445	6.78E-02	5.26E-02	8.30E-02	1.52E-02
2446	6.86E-02	5.27E-02	8.44E-02	1.58E-02
2447	0.067091703	5.19E-02	8.23E-02	1.52E-02
2448	6.30E-02	4.93E-02	7.66E-02	1.36E-02
2449	5.73E-02	4.39E-02	7.06E-02	1.33E-02
2450	5.42E-02	3.89E-02	6.95E-02	0.015297026
2451	0.05491202	3.69E-02	7.30E-02	1.81E-02
2452	5.56E-02	3.57E-02	7.56E-02	1.99E-02
2453	5.72E-02	3.77E-02	7.66E-02	1.95E-02
2454	0.057896476	3.93E-02	7.65E-02	1.86E-02
2455	5.77E-02	4.25E-02	7.29E-02	1.52E-02
2456	5.83E-02	4.53E-02	7.13E-02	1.30E-02
2457	6.01E-02	4.87E-02	7.15E-02	1.14E-02
2458	6.20E-02	5.02E-02	7.38E-02	1.18E-02
2459	6.14E-02	4.87E-02	7.41E-02	1.27E-02
2460	6.02E-02	4.50E-02	7.54E-02	1.52E-02
2461	5.93E-02	4.42E-02	7.43E-02	1.50E-02
2462	5.80E-02	4.10E-02	7.50E-02	1.70E-02
2463	5.93E-02	4.07E-02	7.78E-02	0.018532345
2464	6.04E-02	4.03E-02	8.06E-02	2.01E-02
2465	5.65E-02	3.84E-02	7.46E-02	1.81E-02
2466	5.22E-02	3.56E-02	6.88E-02	1.66E-02
2467	4.87E-02	3.57E-02	6.18E-02	1.30E-02
2468	4.57E-02	3.38E-02	5.76E-02	1.19E-02
2469	4.56E-02	3.08E-02	6.05E-02	1.49E-02
2470	4.57E-02	2.59E-02	6.56E-02	1.98E-02
2471	4.62E-02	2.29E-02	6.94E-02	2.32E-02
2472	4.73E-02	2.14E-02	7.32E-02	2.59E-02
2473	4.62E-02	2.37E-02	6.87E-02	2.25E-02
2474	4.42E-02	2.14E-02	6.69E-02	2.28E-02
2475	4.12E-02	1.71E-02	6.54E-02	2.41E-02
2476	0.035808653	9.60E-03	6.20E-02	2.62E-02
2477	2.95E-02	5.01E-03	5.40E-02	2.45E-02
2478	0.024915712	4.71E-05	4.98E-02	2.49E-02
2479	2.69E-02	4.39E-03	4.94E-02	2.25E-02
2480	2.99E-02	6.28E-03	5.36E-02	2.37E-02
2481	3.35E-02	7.14E-03	5.99E-02	2.64E-02
2482	3.92E-02	2.15E-03	7.62E-02	3.70E-02
2483	4.04E-02	6.71E-03	7.41E-02	3.37E-02
2484	3.73E-02	-1.77E-03	7.64E-02	3.91E-02
2485	3.67E-02	8.31E-05	7.33E-02	3.66E-02
2486	4.13E-02	-1.33E-02	9.59E-02	5.46E-02
2487	5.14E-02	-1.40E-02	1.17E-01	6.53E-02
2488	6.38E-02	-2.33E-02	1.51E-01	8.71E-02
2489	6.70E-02	-2.74E-02	1.61E-01	9.44E-02
2490	6.18E-02	-1.54E-02	1.39E-01	0.077193409
2491	5.37E-02	1.58E-03	1.06E-01	5.21E-02
2492	4.73E-02	-5.66E-03	1.00E-01	5.30E-02
2493	4.60E-02	3.59E-03	8.84E-02	4.24E-02
2494	5.01E-02	-7.40E-03	1.08E-01	5.75E-02
2495	5.70E-02	-1.64E-02	1.30E-01	7.34E-02
2496	6.11E-02	-2.45E-02	1.47E-01	8.56E-02
2497	7.28E-02	-2.58E-02	1.71E-01	9.86E-02
2498	8.52E-02	-3.22E-02	2.03E-01	0.11743287
2499	7.94E-02	-2.66E-02	1.85E-01	0.106016427
2500	0.072262354	-2.66E-02	1.71E-01	9.89E-02
