Wavelength	woodstrw.mn	std-	std+	woodstrw.st
1301	0.353401124	2.75E-01	4.32E-01	7.86E-02
1302	0.353602648	2.75E-01	4.32E-01	7.86E-02
1303	0.353884101	2.75E-01	4.32E-01	7.86E-02
1304	0.354261011	2.76E-01	4.33E-01	7.87E-02
1305	0.354625076	2.76E-01	4.33E-01	7.87E-02
1306	0.354833782	2.76E-01	4.34E-01	7.88E-02
1307	0.35510996	2.76E-01	4.34E-01	7.88E-02
1308	0.355368644	2.77E-01	4.34E-01	7.89E-02
1309	0.355647087	2.77E-01	4.35E-01	7.89E-02
1310	0.355973244	2.77E-01	4.35E-01	7.89E-02
1311	0.35631296	2.77E-01	4.35E-01	7.89E-02
1312	0.356555015	2.78E-01	4.35E-01	7.89E-02
1313	0.356824756	2.78E-01	4.36E-01	7.89E-02
1314	0.357102573	2.78E-01	4.36E-01	7.89E-02
1315	0.357366413	2.79E-01	4.36E-01	7.89E-02
1316	0.357586563	2.79E-01	4.36E-01	7.88E-02
1317	0.357745171	2.79E-01	4.37E-01	0.07877025
1318	0.357890636	2.79E-01	4.37E-01	7.87E-02
1319	0.358054668	2.79E-01	4.37E-01	7.87E-02
1320	0.358212292	2.80E-01	4.37E-01	7.86E-02
1321	0.358331561	2.80E-01	4.37E-01	7.85E-02
1322	0.358355492	2.80E-01	4.37E-01	7.84E-02
1323	0.35831669	2.80E-01	4.37E-01	7.84E-02
1324	0.35833624	2.80E-01	4.37E-01	7.83E-02
1325	0.358418524	2.80E-01	4.37E-01	7.83E-02
1326	0.358485788	2.80E-01	4.37E-01	7.82E-02
1327	0.358501881	2.80E-01	4.37E-01	7.81E-02
1328	0.358538896	2.81E-01	4.36E-01	7.79E-02
1329	0.358446687	2.81E-01	4.36E-01	7.79E-02
1330	0.358373463	2.81E-01	4.36E-01	7.78E-02
1331	0.358205259	2.81E-01	4.36E-01	7.76E-02
1332	0.35805428	2.81E-01	4.35E-01	0.077419788
1333	0.357965976	2.81E-01	4.35E-01	7.74E-02
1334	0.357945651	2.81E-01	4.35E-01	7.73E-02
1335	0.357945979	2.81E-01	4.35E-01	7.72E-02
1336	0.357860833	2.81E-01	4.35E-01	7.71E-02
1337	0.357705384	2.81E-01	4.35E-01	7.70E-02
1338	0.35757181	2.81E-01	4.35E-01	7.70E-02
1339	0.357396364	2.81E-01	4.34E-01	7.69E-02
1340	0.357202441	2.80E-01	4.34E-01	7.68E-02
1341	0.356947631	2.80E-01	4.34E-01	7.68E-02
1342	0.356581926	2.80E-01	4.33E-01	7.68E-02
1343	0.356220841	2.79E-01	4.33E-01	7.68E-02
1344	0.355935097	2.79E-01	4.33E-01	7.70E-02
1345	0.355646163	2.79E-01	4.33E-01	7.70E-02
1346	0.355319113	2.78E-01	4.32E-01	0.077082485
1347	0.35475409	2.78E-01	4.32E-01	7.70E-02
1348	0.35413152	2.77E-01	4.31E-01	0.076965332
1349	0.353540808	2.76E-01	4.31E-01	7.71E-02
1350	0.352919191	2.76E-01	4.30E-01	7.71E-02
1351	0.352396578	2.75E-01	4.30E-01	7.71E-02
1352	0.351940215	2.75E-01	4.29E-01	7.70E-02
1353	0.351172715	2.74E-01	4.28E-01	7.72E-02
1354	0.350136012	2.72E-01	4.28E-01	7.77E-02
1355	0.349412501	2.71E-01	4.27E-01	7.79E-02
1356	0.350494534	2.72E-01	4.29E-01	7.80E-02
1357	0.352495968	2.74E-01	4.31E-01	7.85E-02
1358	0.35460192	2.75E-01	4.34E-01	7.97E-02
1359	0.354958653	2.74E-01	4.36E-01	8.11E-02
1360	0.344477952	2.67E-01	4.22E-01	7.79E-02
1361	0.332084417	2.57E-01	4.07E-01	7.48E-02
1362	0.338726014	2.63E-01	4.15E-01	7.61E-02
1363	0.348971158	2.70E-01	4.28E-01	7.93E-02
1364	0.351775825	2.75E-01	4.29E-01	7.68E-02
1365	0.350795895	2.72E-01	4.30E-01	7.91E-02
1366	0.338862598	2.64E-01	4.14E-01	7.51E-02
1367	0.33010149	2.57E-01	4.03E-01	7.33E-02
1368	0.330408275	2.59E-01	4.02E-01	7.14E-02
1369	0.330904663	2.59E-01	4.03E-01	7.21E-02
1370	0.338947296	2.64E-01	4.14E-01	7.54E-02
1371	0.346479893	2.67E-01	4.26E-01	7.99E-02
1372	0.349321216	2.70E-01	4.28E-01	7.89E-02
1373	0.351033539	2.73E-01	4.29E-01	0.077726275
1374	0.35017094	2.74E-01	4.27E-01	7.63E-02
1375	0.348254651	2.71E-01	4.25E-01	7.71E-02
1376	0.35034883	2.73E-01	4.28E-01	7.76E-02
1377	0.353740692	2.77E-01	4.31E-01	7.70E-02
1378	0.353808194	2.75E-01	4.33E-01	0.078980029
1379	0.352912992	2.71E-01	4.35E-01	8.23E-02
1380	0.352950305	2.70E-01	4.36E-01	8.30E-02
1381	0.354009807	2.70E-01	4.38E-01	8.43E-02
1382	0.352756172	2.68E-01	4.38E-01	8.48E-02
1383	0.350497216	2.68E-01	4.33E-01	8.20E-02
1384	0.352837205	2.72E-01	4.33E-01	8.07E-02
1385	0.35656178	2.74E-01	4.39E-01	0.082152322
1386	0.357698381	2.75E-01	4.41E-01	8.29E-02
1387	0.356580466	2.74E-01	4.39E-01	8.24E-02
1388	0.35512054	2.73E-01	4.37E-01	8.16E-02
1389	0.353965163	2.74E-01	4.34E-01	7.99E-02
1390	0.352292091	2.74E-01	4.31E-01	7.85E-02
1391	0.349942446	2.73E-01	4.27E-01	7.73E-02
1392	0.348619044	2.72E-01	4.25E-01	7.63E-02
1393	0.348671168	2.72E-01	4.25E-01	7.62E-02
1394	0.348521709	2.72E-01	4.25E-01	7.69E-02
1395	0.347431749	2.70E-01	4.25E-01	7.78E-02
1396	0.346518606	2.68E-01	4.25E-01	7.85E-02
1397	0.34602052	2.68E-01	4.24E-01	7.78E-02
1398	0.34529978	2.68E-01	4.22E-01	7.68E-02
1399	0.344010681	2.68E-01	4.20E-01	7.58E-02
1400	0.343079954	2.68E-01	4.18E-01	7.50E-02
1401	0.342606217	2.68E-01	4.17E-01	7.42E-02
1402	0.342035949	2.68E-01	4.16E-01	7.37E-02
1403	0.341374576	2.67E-01	4.16E-01	7.44E-02
1404	0.340775192	2.66E-01	4.16E-01	0.074912503
1405	0.338955671	2.64E-01	4.14E-01	7.47E-02
1406	0.337036848	2.62E-01	4.12E-01	7.45E-02
1407	0.33370465	2.61E-01	4.07E-01	0.073179804
1408	0.330664486	2.59E-01	4.03E-01	7.19E-02
1409	0.329393536	2.58E-01	4.01E-01	7.14E-02
1410	0.328456283	2.58E-01	3.99E-01	7.08E-02
1411	0.327308297	2.57E-01	3.98E-01	7.05E-02
1412	0.32634607	2.56E-01	3.97E-01	7.05E-02
1413	0.325404704	2.55E-01	3.95E-01	6.99E-02
1414	0.324541062	2.55E-01	3.94E-01	6.93E-02
1415	0.322489262	2.53E-01	3.92E-01	6.90E-02
1416	0.320168406	2.51E-01	3.89E-01	6.87E-02
1417	0.318898022	2.51E-01	3.87E-01	6.83E-02
1418	0.318192959	2.50E-01	3.86E-01	0.068111889
1419	0.317213953	2.49E-01	3.85E-01	6.79E-02
1420	0.316000998	2.48E-01	3.84E-01	6.76E-02
1421	0.314622104	2.47E-01	3.82E-01	6.72E-02
1422	0.313177824	2.46E-01	3.80E-01	6.69E-02
1423	0.312154233	2.46E-01	3.79E-01	6.66E-02
1424	0.311401188	2.45E-01	3.78E-01	0.066149004
1425	0.310681194	2.45E-01	3.77E-01	6.58E-02
1426	0.309921741	2.44E-01	3.76E-01	6.57E-02
1427	0.309240341	2.44E-01	3.75E-01	6.55E-02
1428	0.308537543	2.43E-01	3.74E-01	0.06538076
1429	0.307936966	2.43E-01	3.73E-01	6.53E-02
1430	0.30767557	2.42E-01	3.73E-01	6.53E-02
1431	0.307250559	2.42E-01	3.73E-01	6.53E-02
1432	0.306389064	2.41E-01	3.72E-01	6.53E-02
1433	0.305678338	2.40E-01	3.71E-01	6.53E-02
1434	0.305353701	2.40E-01	3.70E-01	6.50E-02
1435	0.305084974	2.40E-01	3.70E-01	6.48E-02
1436	0.304618776	2.40E-01	3.69E-01	6.47E-02
1437	0.304269731	2.40E-01	3.69E-01	6.46E-02
1438	0.30443573	2.40E-01	3.69E-01	6.44E-02
1439	0.304511279	2.40E-01	3.69E-01	6.42E-02
1440	0.304121822	2.40E-01	3.68E-01	6.43E-02
1441	0.303737074	2.39E-01	3.68E-01	6.43E-02
1442	0.303420663	2.39E-01	3.68E-01	6.41E-02
1443	0.303182811	2.39E-01	3.67E-01	6.40E-02
1444	0.303337932	2.39E-01	3.67E-01	6.41E-02
1445	0.303480595	2.39E-01	3.68E-01	6.41E-02
1446	0.30359	2.40E-01	3.68E-01	6.41E-02
1447	0.303678632	2.40E-01	3.68E-01	6.41E-02
1448	0.30356124	2.40E-01	3.68E-01	6.40E-02
1449	0.303447068	2.40E-01	3.67E-01	6.39E-02
1450	0.30348295	2.40E-01	3.67E-01	0.063953809
1451	0.303524852	2.40E-01	3.68E-01	6.40E-02
1452	0.303683102	2.40E-01	3.68E-01	6.39E-02
1453	0.30386287	2.40E-01	3.68E-01	6.39E-02
1454	0.303770006	2.40E-01	3.68E-01	6.38E-02
1455	0.303628236	2.40E-01	3.67E-01	6.38E-02
1456	0.303670168	2.40E-01	3.67E-01	6.38E-02
1457	0.303731829	2.40E-01	3.68E-01	6.39E-02
1458	0.303700387	2.40E-01	3.68E-01	6.39E-02
1459	0.303640157	2.40E-01	3.68E-01	6.39E-02
1460	0.303647339	2.40E-01	3.67E-01	6.38E-02
1461	0.303705215	2.40E-01	3.67E-01	6.38E-02
1462	0.303765446	2.40E-01	3.68E-01	6.38E-02
1463	0.303806782	2.40E-01	3.68E-01	6.38E-02
1464	0.303838491	2.40E-01	3.68E-01	6.38E-02
1465	0.303893834	2.40E-01	3.68E-01	6.38E-02
1466	0.303807706	2.40E-01	3.68E-01	6.39E-02
1467	0.303664714	2.40E-01	3.68E-01	6.38E-02
1468	0.303795546	2.40E-01	3.68E-01	6.39E-02
1469	0.304046273	2.40E-01	3.68E-01	6.39E-02
1470	0.304141551	2.40E-01	3.68E-01	6.38E-02
1471	0.304257274	2.40E-01	3.68E-01	6.38E-02
1472	0.304418981	2.41E-01	3.68E-01	6.38E-02
1473	0.304638445	2.41E-01	3.68E-01	6.38E-02
1474	0.304822028	2.41E-01	3.69E-01	6.38E-02
1475	0.304988444	2.41E-01	3.69E-01	0.063867062
1476	0.305122733	2.41E-01	3.69E-01	6.38E-02
1477	0.30524233	2.41E-01	3.69E-01	6.37E-02
1478	0.305412948	2.42E-01	3.69E-01	6.37E-02
1479	0.305663824	2.42E-01	3.69E-01	6.37E-02
1480	0.305920511	2.42E-01	3.70E-01	6.38E-02
1481	0.306059718	2.42E-01	3.70E-01	0.063777469
1482	0.306291044	2.42E-01	3.70E-01	6.38E-02
1483	0.306696177	2.43E-01	3.71E-01	6.39E-02
1484	0.307064563	2.43E-01	3.71E-01	0.063922331
1485	0.307337195	2.43E-01	3.71E-01	6.39E-02
1486	0.307613194	2.44E-01	3.72E-01	6.39E-02
1487	0.307975322	2.44E-01	3.72E-01	6.40E-02
1488	0.308301896	2.44E-01	3.72E-01	6.40E-02
1489	0.308569849	2.45E-01	3.73E-01	0.063938208
1490	0.308815777	2.45E-01	3.73E-01	6.39E-02
1491	0.309262067	2.45E-01	3.73E-01	6.40E-02
1492	0.309620887	2.46E-01	3.74E-01	6.41E-02
1493	0.309923798	2.46E-01	3.74E-01	6.41E-02
1494	0.310228199	2.46E-01	3.74E-01	6.42E-02
1495	0.310580611	2.46E-01	3.75E-01	6.42E-02
1496	0.310940266	2.47E-01	3.75E-01	6.42E-02
1497	0.311356068	2.47E-01	3.76E-01	6.43E-02
1498	0.311728477	2.47E-01	3.76E-01	6.43E-02
1499	0.311987013	2.48E-01	3.76E-01	6.43E-02
1500	0.312288731	2.48E-01	3.77E-01	6.43E-02
1501	0.312652826	2.48E-01	3.77E-01	0.064404272
1502	0.313012153	2.49E-01	3.77E-01	6.45E-02
1503	0.313481659	2.49E-01	3.78E-01	6.45E-02
1504	0.313936502	2.49E-01	3.79E-01	6.46E-02
1505	0.314400673	2.50E-01	3.79E-01	6.47E-02
1506	0.314890355	2.50E-01	3.80E-01	6.47E-02
1507	0.315336138	2.51E-01	3.80E-01	6.47E-02
1508	0.31577307	2.51E-01	3.81E-01	6.48E-02
1509	0.31633386	2.51E-01	3.81E-01	6.49E-02
1510	0.316844046	2.52E-01	3.82E-01	6.50E-02
1511	0.317205489	2.52E-01	3.82E-01	6.50E-02
1512	0.31753993	2.52E-01	3.83E-01	6.51E-02
1513	0.317966908	2.53E-01	3.83E-01	6.52E-02
1514	0.318412602	2.53E-01	3.84E-01	6.52E-02
1515	0.318775833	2.54E-01	3.84E-01	6.52E-02
1516	0.319168121	2.54E-01	3.84E-01	6.53E-02
1517	0.319562912	2.54E-01	3.85E-01	6.53E-02
1518	0.319954574	2.55E-01	3.85E-01	0.06540259
1519	0.320135117	2.55E-01	3.86E-01	6.55E-02
1520	0.32033509	2.55E-01	3.86E-01	6.56E-02
1521	0.320762396	2.55E-01	3.86E-01	0.065603994
1522	0.321211696	2.56E-01	3.87E-01	6.56E-02
1523	0.321519941	2.56E-01	3.87E-01	6.57E-02
1524	0.32179895	2.56E-01	3.87E-01	6.57E-02
1525	0.32220313	2.56E-01	3.88E-01	6.57E-02
1526	0.322591037	2.57E-01	3.88E-01	6.58E-02
1527	0.322821856	2.57E-01	3.89E-01	6.58E-02
1528	0.323021114	2.57E-01	3.89E-01	6.58E-02
1529	0.323318899	2.57E-01	3.89E-01	6.58E-02
1530	0.32359767	2.58E-01	3.89E-01	6.59E-02
1531	0.323862016	2.58E-01	3.90E-01	6.59E-02
1532	0.324137956	2.58E-01	3.90E-01	6.58E-02
1533	0.324427187	2.59E-01	3.90E-01	0.065889761
1534	0.324737847	2.59E-01	3.91E-01	6.60E-02
1535	0.325011134	2.59E-01	3.91E-01	6.60E-02
1536	0.325244665	2.59E-01	3.91E-01	6.60E-02
1537	0.325628102	2.60E-01	3.92E-01	6.61E-02
1538	0.326040745	2.60E-01	3.92E-01	0.066101111
1539	0.3262842	2.60E-01	3.92E-01	6.61E-02
1540	0.326517493	2.60E-01	3.93E-01	6.61E-02
1541	0.326884568	2.61E-01	3.93E-01	6.62E-02
1542	0.327281535	2.61E-01	3.94E-01	6.63E-02
1543	0.327555507	2.61E-01	3.94E-01	6.63E-02
1544	0.327757925	2.61E-01	3.94E-01	0.066323958
1545	0.328078806	2.62E-01	3.94E-01	6.63E-02
1546	0.328447729	2.62E-01	3.95E-01	6.63E-02
1547	0.328776956	2.62E-01	3.95E-01	0.066371463
1548	0.329087347	2.63E-01	3.96E-01	0.06643381
1549	0.329371363	2.63E-01	3.96E-01	6.65E-02
1550	0.329657525	2.63E-01	3.96E-01	6.65E-02
1551	0.32992211	2.63E-01	3.96E-01	6.66E-02
1552	0.330175728	2.64E-01	3.97E-01	6.66E-02
1553	0.330475748	2.64E-01	3.97E-01	6.66E-02
1554	0.330798388	2.64E-01	3.97E-01	6.67E-02
1555	0.331135899	2.64E-01	3.98E-01	6.67E-02
1556	0.331489921	2.65E-01	3.98E-01	6.68E-02
1557	0.33182165	2.65E-01	3.99E-01	6.68E-02
1558	0.332134694	2.65E-01	3.99E-01	6.69E-02
1559	0.332403898	2.65E-01	3.99E-01	6.70E-02
1560	0.332711786	2.66E-01	4.00E-01	6.70E-02
1561	0.33296293	2.66E-01	4.00E-01	6.71E-02
1562	0.333132833	2.66E-01	4.00E-01	6.71E-02
1563	0.33337453	2.66E-01	4.00E-01	0.067096621
1564	0.333621025	2.66E-01	4.01E-01	6.71E-02
1565	0.333882034	2.67E-01	4.01E-01	6.72E-02
1566	0.334097415	2.67E-01	4.01E-01	6.73E-02
1567	0.334314167	2.67E-01	4.02E-01	6.73E-02
1568	0.334473521	2.67E-01	4.02E-01	6.73E-02
1569	0.334778368	2.67E-01	4.02E-01	6.74E-02
1570	0.335121423	2.68E-01	4.03E-01	6.75E-02
1571	0.335403264	2.68E-01	4.03E-01	6.75E-02
1572	0.335672677	2.68E-01	4.03E-01	6.75E-02
1573	0.33597064	2.68E-01	4.03E-01	6.75E-02
1574	0.336287796	2.69E-01	4.04E-01	6.75E-02
1575	0.336662024	2.69E-01	4.04E-01	6.76E-02
1576	0.337099761	2.69E-01	4.05E-01	6.76E-02
1577	0.33745566	2.70E-01	4.05E-01	6.76E-02
1578	0.337703109	2.70E-01	4.05E-01	6.77E-02
1579	0.337999284	2.70E-01	4.06E-01	6.77E-02
1580	0.338243753	2.71E-01	4.06E-01	6.77E-02
1581	0.338545442	2.71E-01	4.06E-01	6.77E-02
1582	0.338837385	2.71E-01	4.07E-01	6.77E-02
1583	0.339180201	2.71E-01	4.07E-01	6.78E-02
1584	0.339559764	2.72E-01	4.07E-01	6.78E-02
1585	0.339988172	2.72E-01	4.08E-01	6.79E-02
1586	0.340382963	2.72E-01	4.08E-01	6.79E-02
1587	0.340777516	2.73E-01	4.09E-01	6.79E-02
1588	0.341181874	2.73E-01	4.09E-01	6.80E-02
1589	0.341630667	2.74E-01	4.10E-01	6.81E-02
1590	0.342105776	2.74E-01	4.10E-01	6.82E-02
1591	0.34254092	2.74E-01	4.11E-01	6.83E-02
1592	0.342908621	2.75E-01	4.11E-01	6.83E-02
1593	0.343443155	2.75E-01	4.12E-01	6.84E-02
1594	0.344039261	2.76E-01	4.13E-01	6.85E-02
1595	0.344627768	2.76E-01	4.13E-01	6.86E-02
1596	0.345188856	2.77E-01	4.14E-01	6.86E-02
1597	0.345818609	2.77E-01	4.15E-01	6.87E-02
1598	0.346441746	2.78E-01	4.15E-01	6.89E-02
1599	0.347056121	2.78E-01	4.16E-01	6.90E-02
1600	0.347626626	2.79E-01	4.17E-01	6.90E-02
1601	0.348280072	2.79E-01	4.17E-01	6.91E-02
1602	0.348928332	2.80E-01	4.18E-01	6.93E-02
1603	0.349628478	2.80E-01	4.19E-01	6.94E-02
1604	0.350342095	2.81E-01	4.20E-01	6.95E-02
1605	0.351075858	2.81E-01	4.21E-01	0.069610596
1606	0.351789325	2.82E-01	4.22E-01	6.98E-02
1607	0.35251081	2.83E-01	4.22E-01	6.99E-02
1608	0.353173822	2.83E-01	4.23E-01	7.00E-02
1609	0.353904635	2.84E-01	4.24E-01	0.070061482
1610	0.354621142	2.84E-01	4.25E-01	0.070135623
1611	0.355323076	2.85E-01	4.26E-01	0.07025335
1612	0.355957568	2.86E-01	4.26E-01	7.04E-02
1613	0.35661307	2.86E-01	4.27E-01	7.05E-02
1614	0.357226104	2.87E-01	4.28E-01	0.070620984
1615	0.357904941	2.87E-01	4.29E-01	0.070729949
1616	0.358595967	2.88E-01	4.29E-01	7.08E-02
1617	0.359132022	2.88E-01	4.30E-01	0.07087934
1618	0.359647781	2.89E-01	4.31E-01	0.070912279
1619	0.360289872	2.89E-01	4.31E-01	7.10E-02
1620	0.360990703	2.90E-01	4.32E-01	7.11E-02
1621	0.361556351	2.90E-01	4.33E-01	7.12E-02
1622	0.36211428	2.91E-01	4.33E-01	0.071340486
1623	0.362650216	2.91E-01	4.34E-01	7.14E-02
1624	0.363176882	2.92E-01	4.35E-01	7.14E-02
1625	0.363767833	2.92E-01	4.35E-01	7.15E-02
1626	0.364436895	2.93E-01	4.36E-01	7.16E-02
1627	0.364878356	2.93E-01	4.37E-01	7.17E-02
1628	0.365287781	2.94E-01	4.37E-01	7.18E-02
1629	0.365665525	2.94E-01	4.37E-01	7.18E-02
1630	0.366084307	2.94E-01	4.38E-01	7.18E-02
1631	0.36648646	2.95E-01	4.38E-01	7.19E-02
1632	0.366848558	2.95E-01	4.39E-01	7.19E-02
1633	0.36726591	2.95E-01	4.39E-01	7.19E-02
1634	0.367693216	2.96E-01	4.40E-01	7.19E-02
1635	0.368079811	2.96E-01	4.40E-01	7.20E-02
1636	0.368419468	2.96E-01	4.40E-01	7.21E-02
1637	0.368752122	2.97E-01	4.41E-01	7.21E-02
1638	0.369038612	2.97E-01	4.41E-01	7.21E-02
1639	0.369328856	2.97E-01	4.41E-01	7.21E-02
1640	0.36957705	2.97E-01	4.42E-01	7.21E-02
1641	0.369845182	2.98E-01	4.42E-01	7.22E-02
1642	0.370117098	2.98E-01	4.42E-01	7.22E-02
1643	0.370342761	2.98E-01	4.43E-01	0.072217271
1644	0.37051937	2.98E-01	4.43E-01	7.22E-02
1645	0.370719522	2.99E-01	4.43E-01	7.22E-02
1646	0.370876789	2.99E-01	4.43E-01	7.22E-02
1647	0.370913774	2.99E-01	4.43E-01	7.23E-02
1648	0.370936275	2.99E-01	4.43E-01	7.23E-02
1649	0.370991111	2.99E-01	4.43E-01	7.23E-02
1650	0.371010989	2.99E-01	4.43E-01	7.23E-02
1651	0.371104985	2.99E-01	4.43E-01	7.23E-02
1652	0.371202826	2.99E-01	4.43E-01	0.07220082
1653	0.371198326	2.99E-01	4.43E-01	0.072162464
1654	0.371225774	2.99E-01	4.43E-01	7.21E-02
1655	0.371186137	2.99E-01	4.43E-01	0.072083056
1656	0.371109605	2.99E-01	4.43E-01	7.20E-02
1657	0.371094644	2.99E-01	4.43E-01	7.20E-02
1658	0.371071905	2.99E-01	4.43E-01	7.20E-02
1659	0.370971441	2.99E-01	4.43E-01	7.19E-02
1660	0.370839059	2.99E-01	4.43E-01	7.18E-02
1661	0.370690107	2.99E-01	4.43E-01	7.19E-02
1662	0.370591819	2.99E-01	4.42E-01	7.19E-02
1663	0.370690137	2.99E-01	4.43E-01	7.18E-02
1664	0.370808959	2.99E-01	4.43E-01	7.18E-02
1665	0.370730698	2.99E-01	4.42E-01	7.18E-02
1666	0.370702386	2.99E-01	4.42E-01	7.17E-02
1667	0.370779335	2.99E-01	4.43E-01	7.18E-02
1668	0.37084648	2.99E-01	4.43E-01	7.18E-02
1669	0.370828569	2.99E-01	4.43E-01	7.17E-02
1670	0.370846152	2.99E-01	4.43E-01	7.17E-02
1671	0.371087611	2.99E-01	4.43E-01	7.17E-02
1672	0.37131232	3.00E-01	4.43E-01	7.17E-02
1673	0.371449411	3.00E-01	4.43E-01	7.17E-02
1674	0.371564209	3.00E-01	4.43E-01	7.18E-02
1675	0.371699572	3.00E-01	4.43E-01	0.071795791
1676	0.371857911	3.00E-01	4.44E-01	7.18E-02
1677	0.372064859	3.00E-01	4.44E-01	7.18E-02
1678	0.372297555	3.01E-01	4.44E-01	7.18E-02
1679	0.372650832	3.01E-01	4.45E-01	7.19E-02
1680	0.372927874	3.01E-01	4.45E-01	7.20E-02
1681	0.373121142	3.01E-01	4.45E-01	0.072041281
1682	0.373388916	3.01E-01	4.45E-01	7.21E-02
1683	0.373808682	3.02E-01	4.46E-01	7.22E-02
1684	0.374129444	3.02E-01	4.46E-01	7.22E-02
1685	0.374399811	3.02E-01	4.47E-01	7.22E-02
1686	0.374653459	3.02E-01	4.47E-01	7.22E-02
1687	0.3748281	3.03E-01	4.47E-01	7.23E-02
1688	0.375014216	3.03E-01	4.47E-01	7.23E-02
1689	0.375271022	3.03E-01	4.48E-01	7.23E-02
1690	0.375415206	3.03E-01	4.48E-01	7.23E-02
1691	0.375523448	3.03E-01	4.48E-01	7.24E-02
1692	0.375564784	3.03E-01	4.48E-01	7.24E-02
1693	0.375570387	3.03E-01	4.48E-01	7.24E-02
1694	0.375625908	3.03E-01	4.48E-01	7.24E-02
1695	0.375772089	3.03E-01	4.48E-01	7.24E-02
1696	0.375804991	3.03E-01	4.48E-01	0.072489932
1697	0.375712574	3.03E-01	4.48E-01	7.26E-02
1698	0.37566328	3.03E-01	4.48E-01	7.26E-02
1699	0.375671297	3.03E-01	4.48E-01	7.27E-02
1700	0.375757933	3.03E-01	4.48E-01	7.26E-02
1701	0.375953466	3.03E-01	4.49E-01	7.26E-02
1702	0.375890851	3.03E-01	4.48E-01	7.26E-02
1703	0.37577641	3.03E-01	4.48E-01	7.26E-02
1704	0.375928164	3.03E-01	4.49E-01	0.072621115
1705	0.376129627	3.04E-01	4.49E-01	7.26E-02
1706	0.376342863	3.04E-01	4.49E-01	7.27E-02
1707	0.376500964	3.04E-01	4.49E-01	7.28E-02
1708	0.376742572	3.04E-01	4.50E-01	7.28E-02
1709	0.376922339	3.04E-01	4.50E-01	7.28E-02
1710	0.376934052	3.04E-01	4.50E-01	7.28E-02
1711	0.37689507	3.04E-01	4.50E-01	7.27E-02
1712	0.377016276	3.04E-01	4.50E-01	0.072768822
1713	0.377176881	3.04E-01	4.50E-01	7.29E-02
1714	0.37730974	3.04E-01	4.50E-01	7.30E-02
1715	0.377377033	3.04E-01	4.50E-01	7.30E-02
1716	0.377485573	3.04E-01	4.51E-01	7.31E-02
1717	0.377567708	3.05E-01	4.51E-01	7.31E-02
1718	0.377720177	3.05E-01	4.51E-01	7.30E-02
1719	0.377897114	3.05E-01	4.51E-01	7.30E-02
1720	0.377924562	3.05E-01	4.51E-01	7.30E-02
1721	0.377942502	3.05E-01	4.51E-01	7.30E-02
1722	0.378096759	3.05E-01	4.51E-01	7.30E-02
1723	0.378232539	3.05E-01	4.51E-01	7.31E-02
1724	0.378279686	3.05E-01	4.51E-01	7.31E-02
1725	0.378398806	3.05E-01	4.52E-01	7.31E-02
1726	0.378559262	3.06E-01	4.52E-01	7.31E-02
1727	0.378761649	3.06E-01	4.52E-01	7.30E-02
1728	0.379166961	3.06E-01	4.52E-01	7.32E-02
1729	0.379515648	3.06E-01	4.53E-01	7.33E-02
1730	0.379682869	3.06E-01	4.53E-01	7.33E-02
1731	0.379734725	3.06E-01	4.53E-01	7.32E-02
1732	0.379568309	3.06E-01	4.53E-01	0.073193222
1733	0.379453987	3.06E-01	4.53E-01	7.32E-02
1734	0.379297882	3.06E-01	4.52E-01	7.32E-02
1735	0.379173547	3.06E-01	4.52E-01	7.32E-02
1736	0.379059076	3.06E-01	4.52E-01	7.32E-02
1737	0.378896236	3.06E-01	4.52E-01	7.32E-02
1738	0.378617495	3.06E-01	4.52E-01	7.31E-02
1739	0.37840727	3.05E-01	4.51E-01	7.30E-02
1740	0.378246546	3.05E-01	4.51E-01	7.29E-02
1741	0.378017038	3.05E-01	4.51E-01	0.072817788
1742	0.377772212	3.05E-01	4.51E-01	7.27E-02
1743	0.377602756	3.05E-01	4.50E-01	7.27E-02
1744	0.377475977	3.05E-01	4.50E-01	7.27E-02
1745	0.377343684	3.05E-01	4.50E-01	7.27E-02
1746	0.3772524	3.05E-01	4.50E-01	7.27E-02
1747	0.377204895	3.05E-01	4.50E-01	7.27E-02
1748	0.377178848	3.05E-01	4.50E-01	7.25E-02
1749	0.377129436	3.05E-01	4.50E-01	7.25E-02
1750	0.37707743	3.04E-01	4.50E-01	0.072589748
1751	0.377126485	3.05E-01	4.50E-01	7.25E-02
1752	0.377179563	3.05E-01	4.50E-01	7.25E-02
1753	0.377048761	3.05E-01	4.50E-01	7.25E-02
1754	0.376964569	3.04E-01	4.49E-01	7.25E-02
1755	0.376945466	3.04E-01	4.49E-01	7.25E-02
1756	0.376967162	3.05E-01	4.49E-01	7.24E-02
1757	0.37700969	3.05E-01	4.49E-01	7.24E-02
1758	0.377072841	3.05E-01	4.50E-01	0.072440468
1759	0.377106756	3.05E-01	4.50E-01	7.25E-02
1760	0.377143115	3.05E-01	4.50E-01	7.26E-02
1761	0.377205759	3.05E-01	4.50E-01	7.25E-02
1762	0.377307475	3.05E-01	4.50E-01	7.25E-02
1763	0.377464712	3.05E-01	4.50E-01	0.072524406
1764	0.377535224	3.05E-01	4.50E-01	7.26E-02
1765	0.377304971	3.05E-01	4.50E-01	7.24E-02
1766	0.377164066	3.05E-01	4.50E-01	7.24E-02
1767	0.377192944	3.05E-01	4.50E-01	7.24E-02
