Wavelength	cheat.mn	std-	std+	cheat.st
2232	0.196414649	1.69E-01	2.24E-01	2.71E-02
2233	0.195826232	1.69E-01	2.23E-01	2.73E-02
2234	0.195052713	1.68E-01	2.23E-01	2.74E-02
2235	0.193979979	1.66E-01	2.22E-01	2.76E-02
2236	0.192743883	1.66E-01	2.20E-01	2.70E-02
2237	0.191632211	1.65E-01	2.18E-01	0.026293583
2238	0.190449417	1.64E-01	2.17E-01	2.64E-02
2239	0.189240456	1.63E-01	2.16E-01	2.66E-02
2240	0.187748417	1.61E-01	2.14E-01	2.63E-02
2241	0.186336368	1.61E-01	2.12E-01	0.025827607
2242	0.185479641	1.60E-01	2.11E-01	2.56E-02
2243	0.185075998	1.60E-01	2.11E-01	2.56E-02
2244	0.184785068	1.59E-01	2.10E-01	2.56E-02
2245	0.184129372	1.58E-01	2.10E-01	2.56E-02
2246	0.183198661	1.57E-01	2.09E-01	2.58E-02
2247	0.181662261	1.56E-01	2.07E-01	2.57E-02
2248	0.180164918	1.54E-01	2.06E-01	2.57E-02
2249	0.179158598	1.53E-01	2.05E-01	2.59E-02
2250	0.17842634	1.53E-01	2.04E-01	2.58E-02
2251	0.177909136	1.52E-01	2.04E-01	2.56E-02
2252	0.177075893	1.51E-01	2.03E-01	2.57E-02
2253	0.176295742	1.50E-01	2.02E-01	0.026109429
2254	0.17563796	1.49E-01	2.02E-01	2.64E-02
2255	0.174054071	1.48E-01	2.00E-01	2.61E-02
2256	0.172224373	1.46E-01	1.98E-01	2.59E-02
2257	0.170653835	1.45E-01	1.96E-01	2.55E-02
2258	0.169079214	1.44E-01	1.94E-01	2.51E-02
2259	0.168119863	1.43E-01	1.93E-01	2.48E-02
2260	0.167388856	1.43E-01	1.92E-01	2.46E-02
2261	0.167015553	1.43E-01	1.91E-01	2.43E-02
2262	0.166754112	1.43E-01	1.91E-01	2.42E-02
2263	0.166156769	1.42E-01	1.90E-01	0.024314284
2264	0.16569756	1.42E-01	1.90E-01	2.42E-02
2265	0.164962098	1.41E-01	1.89E-01	2.39E-02
2266	0.163739413	1.40E-01	1.87E-01	2.37E-02
2267	0.162765205	1.39E-01	1.86E-01	2.34E-02
2268	0.161602721	1.38E-01	1.85E-01	2.32E-02
2269	0.160501719	1.37E-01	1.84E-01	2.31E-02
2270	0.159838051	1.37E-01	1.83E-01	2.30E-02
2271	0.159300119	1.36E-01	1.82E-01	2.29E-02
2272	0.159489527	1.36E-01	1.83E-01	2.33E-02
2273	0.15983212	1.36E-01	1.83E-01	2.37E-02
2274	0.160213947	1.37E-01	1.84E-01	0.0234708
2275	0.160486981	1.37E-01	1.84E-01	0.02323848
2276	0.160330802	1.37E-01	1.83E-01	2.30E-02
2277	0.16003412	1.37E-01	1.83E-01	2.28E-02
2278	0.159631431	1.37E-01	1.82E-01	2.26E-02
2279	0.159273237	1.37E-01	1.82E-01	2.23E-02
2280	0.159040511	1.37E-01	1.81E-01	2.19E-02
2281	0.158781081	1.37E-01	1.80E-01	2.15E-02
2282	0.158686295	1.37E-01	1.80E-01	2.17E-02
2283	0.158658251	1.36E-01	1.81E-01	2.23E-02
2284	0.158784419	1.37E-01	1.81E-01	2.23E-02
2285	0.158920109	1.37E-01	1.81E-01	2.23E-02
2286	0.158814579	1.37E-01	1.81E-01	2.21E-02
2287	0.158581257	1.37E-01	1.80E-01	2.18E-02
2288	0.158427849	1.37E-01	1.80E-01	2.19E-02
2289	0.158501983	1.37E-01	1.80E-01	2.17E-02
2290	0.158198476	1.37E-01	1.80E-01	2.16E-02
2291	0.157401383	1.35E-01	1.80E-01	2.21E-02
2292	0.156756163	1.34E-01	1.79E-01	2.25E-02
2293	0.156754538	1.34E-01	1.80E-01	2.28E-02
2294	0.156790331	1.34E-01	1.80E-01	2.29E-02
2295	0.156727165	1.34E-01	1.79E-01	2.27E-02
2296	0.156637758	1.34E-01	1.79E-01	2.23E-02
2297	0.155780867	1.34E-01	1.77E-01	2.15E-02
2298	0.155027166	1.34E-01	1.76E-01	2.13E-02
2299	0.154048443	1.32E-01	1.76E-01	2.19E-02
2300	0.152919248	1.30E-01	1.75E-01	2.25E-02
2301	0.152160645	1.29E-01	1.75E-01	2.28E-02
2302	0.151697248	1.29E-01	1.75E-01	2.30E-02
2303	0.151742727	1.29E-01	1.75E-01	2.28E-02
2304	0.151789024	1.29E-01	1.74E-01	2.26E-02
2305	0.151536644	1.29E-01	1.74E-01	2.21E-02
2306	0.151177287	1.30E-01	1.73E-01	2.17E-02
2307	0.150658429	1.29E-01	1.72E-01	2.18E-02
2308	0.150280803	1.28E-01	1.72E-01	2.19E-02
2309	0.149363518	1.28E-01	1.71E-01	2.16E-02
2310	0.148196951	1.27E-01	1.70E-01	2.15E-02
2311	0.148196429	1.27E-01	1.70E-01	2.14E-02
2312	0.14831388	1.27E-01	1.69E-01	2.11E-02
2313	0.147876531	1.27E-01	1.69E-01	2.09E-02
2314	0.147465572	1.27E-01	1.68E-01	2.06E-02
2315	0.147214428	1.27E-01	1.67E-01	2.02E-02
2316	0.147261068	1.27E-01	1.67E-01	2.02E-02
2317	0.147427648	1.27E-01	1.68E-01	2.09E-02
2318	0.147508964	1.26E-01	1.69E-01	2.19E-02
2319	0.148066148	1.26E-01	1.70E-01	0.02234396
2320	0.148008928	1.26E-01	1.70E-01	2.21E-02
2321	0.147734702	1.26E-01	1.69E-01	2.18E-02
2322	0.14769356	1.26E-01	1.69E-01	2.16E-02
2323	0.147305429	1.26E-01	1.69E-01	2.17E-02
2324	0.147667229	1.26E-01	1.69E-01	2.14E-02
2325	0.147981972	1.27E-01	1.69E-01	2.11E-02
2326	0.147055447	1.25E-01	1.69E-01	2.17E-02
2327	0.146124348	1.24E-01	1.68E-01	2.20E-02
2328	0.145293206	1.24E-01	1.67E-01	2.14E-02
2329	0.144803673	1.24E-01	1.66E-01	2.10E-02
2330	0.145521581	1.25E-01	1.66E-01	2.08E-02
2331	0.146212488	1.26E-01	1.67E-01	2.06E-02
2332	0.145806566	1.25E-01	1.67E-01	2.11E-02
2333	0.145071372	1.23E-01	1.67E-01	2.18E-02
2334	0.144405872	1.22E-01	1.66E-01	2.20E-02
2335	0.144072935	1.22E-01	1.66E-01	2.19E-02
2336	0.144538373	1.23E-01	1.66E-01	2.11E-02
2337	0.145143569	1.25E-01	1.66E-01	2.06E-02
2338	0.145414576	1.25E-01	1.66E-01	2.04E-02
2339	0.145566091	1.25E-01	1.66E-01	2.01E-02
2340	0.146101788	1.26E-01	1.66E-01	2.03E-02
2341	0.146513045	1.26E-01	1.67E-01	2.07E-02
2342	0.14578554	1.25E-01	1.67E-01	2.08E-02
2343	0.144299358	1.23E-01	1.65E-01	2.11E-02
2344	0.143586725	1.22E-01	1.65E-01	2.12E-02
2345	0.14384532	1.23E-01	1.65E-01	2.11E-02
2346	0.143976793	1.23E-01	1.65E-01	2.10E-02
2347	0.143998355	1.23E-01	1.65E-01	2.12E-02
2348	0.143716678	1.22E-01	1.65E-01	2.16E-02
2349	0.142967716	1.21E-01	1.65E-01	2.16E-02
2350	0.142588034	1.21E-01	1.64E-01	0.021377807
2351	0.142762721	1.22E-01	1.64E-01	2.10E-02
2352	0.142718554	1.22E-01	1.63E-01	2.07E-02
2353	0.142876983	1.22E-01	1.64E-01	2.08E-02
2354	0.143589005	1.22E-01	1.65E-01	2.11E-02
2355	0.143794641	1.23E-01	1.65E-01	2.12E-02
2356	0.143814653	1.23E-01	1.65E-01	2.13E-02
2357	0.144669741	1.24E-01	1.66E-01	2.11E-02
2358	0.145039812	1.24E-01	1.66E-01	2.09E-02
2359	0.145082876	1.24E-01	1.66E-01	2.08E-02
2360	0.145109355	1.24E-01	1.66E-01	2.10E-02
2361	0.144547567	1.23E-01	1.66E-01	2.13E-02
2362	0.144424215	1.23E-01	1.66E-01	2.15E-02
2363	0.145175681	1.23E-01	1.67E-01	2.21E-02
2364	0.145732418	1.23E-01	1.69E-01	2.29E-02
2365	0.1452851	1.22E-01	1.68E-01	2.32E-02
2366	0.144570172	1.21E-01	1.68E-01	2.36E-02
2367	0.144243494	1.21E-01	1.68E-01	2.33E-02
2368	0.144299209	1.22E-01	1.67E-01	2.27E-02
2369	0.145309478	1.24E-01	1.67E-01	2.16E-02
2370	0.146608442	1.26E-01	1.67E-01	2.08E-02
2371	0.14703092	1.26E-01	1.68E-01	2.10E-02
2372	0.146713465	1.25E-01	1.68E-01	2.17E-02
2373	0.146572337	1.24E-01	1.69E-01	2.27E-02
2374	0.146971941	1.23E-01	1.71E-01	2.38E-02
2375	0.147570565	1.24E-01	1.71E-01	2.36E-02
2376	0.147923574	1.24E-01	1.71E-01	2.34E-02
2377	0.146866217	1.24E-01	1.70E-01	2.30E-02
2378	0.145935655	1.24E-01	1.68E-01	2.24E-02
2379	0.145688996	1.23E-01	1.68E-01	2.23E-02
2380	0.145222217	1.23E-01	1.68E-01	2.25E-02
2381	0.145484388	1.23E-01	1.68E-01	2.30E-02
2382	0.1466185	1.22E-01	1.71E-01	2.42E-02
2383	0.147549629	1.24E-01	1.71E-01	2.38E-02
2384	0.147046939	1.24E-01	1.70E-01	2.28E-02
2385	0.146141708	1.24E-01	1.68E-01	2.23E-02
2386	0.145942122	1.23E-01	1.69E-01	2.27E-02
2387	0.145719096	1.22E-01	1.69E-01	2.38E-02
2388	0.145265669	1.20E-01	1.71E-01	2.53E-02
2389	0.145535648	1.19E-01	1.72E-01	2.68E-02
2390	0.14648971	1.20E-01	1.73E-01	2.70E-02
2391	0.147201076	1.20E-01	1.74E-01	0.026886735
2392	0.147801012	1.22E-01	1.74E-01	2.58E-02
2393	0.147870421	1.23E-01	1.72E-01	2.46E-02
2394	0.147828341	1.24E-01	1.72E-01	2.37E-02
2395	0.14731507	1.24E-01	1.71E-01	2.33E-02
2396	0.146636054	1.24E-01	1.69E-01	2.27E-02
2397	0.146832317	1.25E-01	1.69E-01	2.20E-02
2398	0.146672055	1.25E-01	1.68E-01	2.12E-02
2399	0.145772576	1.25E-01	1.67E-01	0.02105643
2400	0.143687561	1.22E-01	1.66E-01	2.21E-02
2401	0.142164186	1.19E-01	1.66E-01	2.35E-02
2402	0.1423278	1.18E-01	1.67E-01	2.44E-02
2403	0.142587841	1.17E-01	1.68E-01	2.54E-02
2404	0.1441167	1.19E-01	1.69E-01	2.51E-02
2405	0.145450711	1.21E-01	1.70E-01	2.48E-02
2406	0.14437224	1.22E-01	1.67E-01	2.24E-02
2407	0.143192634	1.23E-01	1.64E-01	2.06E-02
2408	0.14352636	1.22E-01	1.65E-01	2.18E-02
2409	0.143634662	1.20E-01	1.67E-01	2.35E-02
2410	0.141381577	1.18E-01	1.65E-01	2.38E-02
2411	0.138747305	1.14E-01	1.64E-01	2.52E-02
2412	0.137928933	1.13E-01	1.63E-01	2.52E-02
2413	0.138166234	1.13E-01	1.63E-01	2.52E-02
2414	0.140030563	1.14E-01	1.67E-01	2.65E-02
2415	0.141912788	1.14E-01	1.70E-01	2.82E-02
2416	0.142062694	1.15E-01	1.69E-01	0.027187455
2417	0.141184762	1.15E-01	1.67E-01	2.59E-02
2418	0.137952432	1.13E-01	1.62E-01	2.45E-02
2419	0.13398765	1.09E-01	1.59E-01	2.54E-02
2420	0.131476507	1.07E-01	1.56E-01	2.42E-02
2421	0.130657792	1.09E-01	1.53E-01	2.21E-02
2422	0.131958395	1.12E-01	1.52E-01	2.03E-02
2423	0.133370742	1.14E-01	1.53E-01	1.94E-02
2424	0.134796292	1.15E-01	1.55E-01	0.020107152
2425	0.136091977	1.14E-01	1.59E-01	0.022575457
2426	0.137005657	1.14E-01	1.60E-01	2.29E-02
2427	0.137076572	1.14E-01	1.60E-01	2.33E-02
2428	0.137447432	1.14E-01	1.61E-01	2.36E-02
2429	0.138387263	1.14E-01	1.62E-01	2.41E-02
2430	0.136396259	1.12E-01	1.60E-01	2.40E-02
2431	0.134098262	1.10E-01	1.58E-01	0.023804672
2432	0.132384509	1.10E-01	1.55E-01	2.27E-02
2433	0.130190074	1.09E-01	1.52E-01	2.15E-02
2434	0.130943269	1.10E-01	1.52E-01	2.11E-02
2435	0.133036643	1.11E-01	1.55E-01	2.19E-02
2436	0.130435973	1.10E-01	1.51E-01	2.08E-02
2437	0.126627833	1.07E-01	1.46E-01	0.019349517
2438	0.125676155	1.08E-01	1.44E-01	1.79E-02
2439	0.125407025	1.08E-01	1.43E-01	0.017099354
2440	0.127273902	1.10E-01	1.45E-01	1.74E-02
2441	0.128576159	1.10E-01	1.47E-01	1.86E-02
2442	0.12675795	1.05E-01	1.49E-01	2.18E-02
2443	0.125306636	1.02E-01	1.48E-01	2.29E-02
2444	0.124502011	1.03E-01	1.46E-01	2.18E-02
2445	0.123439148	1.00E-01	1.47E-01	2.34E-02
2446	0.123887852	9.95E-02	1.48E-01	2.43E-02
2447	0.124374285	1.02E-01	1.46E-01	0.021967951
2448	0.124469467	1.02E-01	1.47E-01	2.27E-02
2449	0.123029508	9.87E-02	1.47E-01	2.43E-02
2450	0.121505044	9.69E-02	1.46E-01	2.46E-02
2451	0.123143964	9.78E-02	1.48E-01	2.53E-02
2452	0.123898052	9.57E-02	1.52E-01	2.82E-02
2453	0.12401136	9.29E-02	1.55E-01	3.11E-02
2454	0.121852696	9.15E-02	1.52E-01	0.03032475
2455	0.119115815	9.36E-02	1.45E-01	2.55E-02
2456	0.117071755	9.42E-02	1.40E-01	2.28E-02
2457	0.1158005	9.42E-02	1.37E-01	2.16E-02
2458	0.114173241	9.19E-02	1.36E-01	2.22E-02
2459	0.108564891	8.62E-02	1.31E-01	2.24E-02
2460	0.105472222	8.18E-02	1.29E-01	2.37E-02
2461	0.108421594	8.61E-02	1.31E-01	2.24E-02
2462	0.111296661	8.73E-02	1.35E-01	2.40E-02
2463	0.111669309	8.66E-02	1.37E-01	0.025050787
2464	0.113555521	8.73E-02	1.40E-01	2.63E-02
2465	0.114875376	8.70E-02	1.43E-01	2.79E-02
2466	0.114400797	8.16E-02	1.47E-01	3.28E-02
2467	0.115176216	7.85E-02	1.52E-01	0.036643561
2468	0.113677725	7.48E-02	1.53E-01	3.89E-02
2469	0.11077898	7.27E-02	1.49E-01	3.81E-02
2470	0.10980808	6.85E-02	1.51E-01	4.13E-02
2471	0.111235224	7.03E-02	1.52E-01	4.09E-02
2472	0.114407629	7.33E-02	1.56E-01	4.11E-02
2473	0.119934537	8.06E-02	1.59E-01	3.93E-02
2474	0.124144226	8.33E-02	1.65E-01	0.040841281
2475	0.120255657	7.98E-02	1.61E-01	4.04E-02
2476	0.115764834	7.09E-02	1.61E-01	4.49E-02
2477	0.118912637	6.81E-02	1.70E-01	0.050799984
2478	0.12188305	6.47E-02	1.79E-01	5.72E-02
2479	0.121543482	7.06E-02	1.72E-01	5.09E-02
2480	0.124204956	7.54E-02	1.73E-01	4.88E-02
2481	0.125309214	7.11E-02	1.79E-01	0.054171335
2482	0.124549419	5.39E-02	1.95E-01	7.06E-02
2483	0.124926336	4.26E-02	2.07E-01	0.082295299
2484	0.124178447	3.23E-02	2.16E-01	9.18E-02
2485	0.12051218	2.51E-02	2.16E-01	9.54E-02
2486	0.122545786	1.88E-02	2.26E-01	0.103713952
2487	0.14843072	3.35E-02	2.63E-01	0.114917077
2488	0.176682532	3.38E-02	3.20E-01	0.14289102
2489	0.185013443	4.76E-02	3.22E-01	0.137429088
2490	0.194044724	6.38E-02	3.24E-01	0.130226314
2491	0.196058586	9.68E-02	2.95E-01	0.099249005
2492	0.190410614	9.95E-02	2.81E-01	9.09E-02
2493	0.17621316	1.02E-01	2.51E-01	7.44E-02
2494	0.16258879	9.11E-02	2.34E-01	7.15E-02
2495	0.161893487	8.46E-02	2.39E-01	7.73E-02
2496	0.165342361	5.53E-02	2.75E-01	0.110000029
2497	0.145172715	6.31E-02	2.27E-01	8.21E-02
2498	0.11942853	4.61E-02	1.93E-01	7.33E-02
2499	0.098038912	3.17E-02	1.64E-01	6.63E-02
2500	8.77E-02	1.78E-02	1.58E-01	6.99E-02
