Wavelength	Mean	Std +	Std -
2376	0.379045724	0.41822068	0.339870768
2377	0.379385379	0.419106815	0.339663944
2378	0.379693655	0.419812397	0.339574914
2379	0.379380138	0.41910465	0.339655626
2380	0.378864379	0.418233774	0.339494985
2381	0.378925828	0.418219701	0.339631954
2382	0.378909448	0.418015202	0.339803694
2383	0.378554241	0.417476251	0.339632232
2384	0.378397655	0.417582394	0.339212917
2385	0.378280276	0.417725962	0.33883459
2386	0.377959793	0.417628054	0.338291532
2387	0.377532138	0.417055046	0.33800923
2388	0.377288414	0.416164355	0.338412472
2389	0.377086345	0.415414746	0.338757944
2390	0.376880793	0.414607264	0.339154322
2391	0.376989379	0.414344153	0.339634606
2392	0.376844	0.414415391	0.339272609
2393	0.376573138	0.414793083	0.338353193
2394	0.376973586	0.416075936	0.337871236
2395	0.377343552	0.41706548	0.337621623
2396	0.377251483	0.417105134	0.337397832
2397	0.376924241	0.416658372	0.337190111
2398	0.376213069	0.41529047	0.337135668
2399	0.37593869	0.414324308	0.337553071
2400	0.376306931	0.414040852	0.33857301
2401	0.376458724	0.413808626	0.339108823
2402	0.376783448	0.414702686	0.338864211
2403	0.376980103	0.415626576	0.338333631
2404	0.376644345	0.415884133	0.337404557
2405	0.376030448	0.415858751	0.336202146
2406	0.376080207	0.415468251	0.336692162
2407	0.376257138	0.415100237	0.337414039
2408	0.375080828	0.41393528	0.336226376
2409	0.373569828	0.412636803	0.334502852
2410	0.373053379	0.412214779	0.33389198
2411	0.373240586	0.412655535	0.333825637
2412	0.373801241	0.413146441	0.334456042
2413	0.373752172	0.412866596	0.334637749
2414	0.372897759	0.411518296	0.334277221
2415	0.372397138	0.410852296	0.333941979
2416	0.371437069	0.41066607	0.332208068
2417	0.370065345	0.410081175	0.330049515
2418	0.371602172	0.411123147	0.332081197
2419	0.374112931	0.41317877	0.335047092
2420	0.375335655	0.414439257	0.336232053
2421	0.375775793	0.415076671	0.336474915
2422	0.374557793	0.413483396	0.33563219
2423	0.373755793	0.412335829	0.335175758
2424	0.373140483	0.411785014	0.334495952
2425	0.372348724	0.411282914	0.333414534
2426	0.372103828	0.411103535	0.333104121
2427	0.371523241	0.410580445	0.332466038
2428	0.370710414	0.4099323	0.331488528
2429	0.370234241	0.409805144	0.330663339
2430	0.369730552	0.409577047	0.329884057
2431	0.368949345	0.409097051	0.328801639
2432	0.369737034	0.409609143	0.329864926
2433	0.370810517	0.410497378	0.331123656
2434	0.370289931	0.409044893	0.331534969
2435	0.369628069	0.407433129	0.331823009
2436	0.369402	0.406954153	0.331849847
2437	0.370053828	0.4073124	0.332795255
2438	0.370293724	0.407331957	0.333255492
2439	0.369994621	0.406960395	0.333028846
2440	0.371144448	0.408795104	0.333493792
2441	0.371426552	0.409972765	0.332880339
2442	0.370666724	0.409269791	0.332063657
2443	0.371152034	0.409544222	0.332759847
2444	0.371038828	0.408974855	0.3331028
2445	0.369889862	0.406912308	0.332867416
2446	0.369791552	0.407082412	0.332500691
2447	0.369377241	0.406571962	0.332182521
2448	0.367907345	0.405181674	0.330633015
2449	0.36616031	0.405533767	0.326786854
2450	0.363596241	0.404787207	0.322405276
2451	0.361369276	0.40257571	0.320162841
2452	0.36076431	0.40205594	0.319472681
2453	0.361855897	0.402430227	0.321281566
2454	0.363741931	0.403068443	0.324415419
2455	0.365951931	0.404230229	0.327673633
2456	0.367281483	0.405584156	0.32897881
2457	0.366929828	0.405929434	0.327930221
2458	0.366195517	0.405738755	0.32665228
2459	0.364439379	0.403019841	0.325858918
2460	0.362583724	0.400851348	0.324316101
2461	0.362308793	0.401315942	0.323301644
2462	0.361844759	0.401280003	0.322409515
2463	0.35996831	0.398951871	0.32098475
2464	0.358173069	0.397205978	0.31914016
2465	0.357151138	0.397466244	0.316836032
2466	0.356888276	0.398671155	0.315105396
2467	0.356887379	0.397349305	0.316425454
2468	0.355906034	0.395720652	0.316091416
2469	0.356550172	0.396204192	0.316896153
2470	0.357937483	0.3973901	0.318484865
2471	0.35614731	0.394413088	0.317881532
2472	0.354697276	0.391935156	0.317459396
2473	0.358134069	0.3946854	0.321582738
2474	0.362063241	0.399577733	0.324548749
2475	0.366624483	0.405811372	0.327437594
2476	0.373153621	0.415346496	0.330960745
2477	0.377858931	0.418904095	0.336813767
2478	0.377779552	0.417916072	0.337643032
2479	0.371111759	0.409708431	0.332515086
2480	0.365571966	0.405951032	0.325192899
2481	0.362481655	0.404345516	0.320617795
2482	0.361851138	0.408286364	0.315415912
2483	0.362438759	0.412249678	0.31262784
2484	0.360503724	0.414338582	0.306668866
2485	0.368054793	0.426790257	0.309319329
2486	0.380277759	0.447443956	0.313111561
2487	0.383593414	0.447780117	0.31940671
2488	0.387623655	0.46252867	0.31271864
2489	0.384970414	0.464483569	0.305457259
2490	0.375071966	0.460392281	0.28975165
2491	0.370007034	0.456099718	0.283914351
2492	0.368517138	0.460970537	0.276063738
2493	0.372997172	0.46055051	0.285443835
2494	0.377145759	0.471273968	0.283017549
2495	0.372226207	0.462211705	0.282240709
2496	0.371819862	0.460424383	0.283215341
2497	0.372353966	0.452065231	0.2926427
2498	0.363362793	0.434301644	0.292423942
2499	0.357504241	0.412584004	0.302424479
2500	0.361151069	0.415826043	0.306476095
